"genID","uniqueID","finalPlantID","collector","county","country","lat","long","state"
"fly","EMEC_SI_JC_071412_73","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_129","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_128","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_155","Achillea millefolium","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071712_62","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071612_85","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_130","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071712_81","Achillea millefolium","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_14","Campanula rotundifolia","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_10","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_11","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_114","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_138","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_136","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_86","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_85","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_82","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
