"GenusSpecies","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d","r.degree"
"Lasioglossum viridatum species group",2,0.0198019801980198,0.0066067947646895,-0.496696602617655,0.583710407239819,0.99,0.99,0.703562363973514,0.00330339738234475,1.65610859728507,0.000254614814349649,0,0.00447815204607822,0.000539452963446206,NA,0.693147180559945,2,0.0620113952540283,0.130770290753755,0.103726951355173,3
"Lasioglossum Z17",1,0.0099009900990099,0.05,-0.95,0.832579185520362,1,1,1,0.05,2.02262443438914,0,0,0.00342772131922037,0.000278961832518181,NA,0,1,0.0310056976270142,0.00275595976298746,0.548381054869318,1
"Lasioglossum Z23",1,0.0099009900990099,0.00840336134453781,-0.991596638655462,0.83710407239819,1,1,1,0.00840336134453781,1.92307692307692,0,0,0.00365891659881588,0.000279739245612496,NA,0,1,0.0310056976270142,0.0163979605897754,0.279527503287957,1
"Lejops polygrammus",4,0.0396039603960396,0.032044382698401,-0.2419889043254,0.375565610859729,0.985,0.97,0.522302594288024,0.00693519232915388,1.42986425339367,0.00296061891266921,0,0.00523204969693314,0.00122604047346673,NA,1.33217904021012,3.789291416276,0.117489623873694,0.269670662808323,0.119209003625343,8.5
"Lithurgus apicalis",1,0.0099009900990099,0.00840336134453781,-0.991596638655462,0.841628959276018,1,1,1,0.00840336134453781,1.92307692307692,0,0,0.00365891659881588,0.000279739245612496,NA,0,1,0.0310056976270142,0.0163979605897754,0.279527503287957,1
"Mallota sackeni",1,0.0099009900990099,0.0116279069767442,-0.988372093023256,0.846153846153846,1,1,1,0.0116279069767442,1.95927601809955,0,0,0.00355839691203522,0.000279139193214322,NA,0,1,0.0310056976270142,0.0118506269808461,0.328488848974088,1
"Megachile comata",16,0.158415841584158,0.298230805758799,-0.0438605746400751,0.0995475113122172,0.9475,0.85,0.275041815002737,0.0172925677519064,1.33031674208145,0.00851295461278872,0,0.00556376466330931,0.0034921839726714,NA,2.62249822891908,13.7700814660192,0.426950982234742,0.483610307289514,0.141491035911107,46.25
"Megachile fidelis",9,0.0891089108910891,0.126215235145644,-0.0970871960949284,0.203619909502262,0.975,0.92,0.39357078039874,0.0128518899676621,1.35294117647059,0.0163214046113607,0,0.00548837489822382,0.00235753802841996,NA,2.00755630743784,7.44510156018509,0.23084056777751,0.312575050689974,0.175768245455026,30
"Megachile frigida",16,0.158415841584158,1.92945196160929,0.0580907476005806,0.0904977375565611,0.993617021276596,0.85,0.619141457483752,0.144550558144516,1.30316742081448,0.0201759160754229,1.34903611369676e-05,0.0056542323814119,0.00560252178571192,NA,1.61676656043141,5.03677784130452,0.156168810761933,0.260708424825829,0.411885598016507,66
"Megachile gemula",1,0.0099009900990099,0.00955414012738853,-0.990445859872611,0.633484162895928,1,1,1,0.00955414012738853,1.82352941176471,0,0,0.00393031975312365,0.000785578848513377,NA,0,1,0.0310056976270142,0.0432685682789031,0.295857202339975,1
"Megachile gemula fulvogemula",1,0.0099009900990099,0.00955414012738853,-0.990445859872611,0.638009049773756,1,1,1,0.00955414012738853,1.82352941176471,0,0,0.00393031975312365,0.000785578848513377,NA,0,1,0.0310056976270142,0.0432685682789031,0.295857202339975,1
"Megachile inermis",2,0.0198019801980198,0.016586754569973,-0.491706622715013,0.475113122171946,0.99875,0.99,0.894703206186551,0.0106066660007325,1.6606334841629,0.000701142090714026,0,0.00446307409306113,0.00196171159892451,NA,0.348832095843032,1.41741118113173,0.0439478224953195,0.123742593358137,0.243497757978152,2
"Megachile inimica sayi",2,0.0198019801980198,0.0257986946066644,-0.487100652696668,0.588235294117647,0.99,0.99,0.703562363973514,0.0128993473033322,1.71945701357466,0.000691831402439143,0,0.00426706070383885,0.000538109436087108,NA,0.693147180559945,2,0.0620113952540283,0.103486289100179,0.224202624607022,3
"Megachile lippiae",2,0.0198019801980198,0.0878253740520598,-0.45608731297397,0.470588235294118,0.998888888888889,0.99,0.904544084055609,0.0692867390858782,1.80542986425339,0.000660049206731766,0,0.00401073550254817,0.00213996898361743,NA,0.325082973391448,1.38414548846169,0.0429163964870389,0.027697395618024,0.536227901752127,2
"Megachile melanophaea",6,0.0594059405940594,0.243862192831049,-0.126022967861492,0.257918552036199,0.992068965517241,0.95,0.612758821055287,0.0781177488700806,1.43891402714932,0.00282970869649571,0,0.00520189379089895,0.00512646636909041,NA,1.2195080692555,3.38552188161326,0.104970467770941,0.156432516085265,0.425005192976236,8
"Megachile melanophaea rohweri",10,0.099009900990099,0.838463839489472,-0.0161536160510528,0.158371040723982,0.988979591836735,0.91,0.560842451030531,0.235816412461328,1.47511312217195,0.0057331114029965,0.00245524572692811,0.00508127016676216,0.00612209586718916,NA,1.42463303408029,4.15633233055132,0.128869983478457,0.15449830160635,0.567187077883026,20
"Megachile mellitarsis",2,0.0198019801980198,0.00806689284123231,-0.495966553579384,0.48868778280543,0.9975,0.99,0.822678552048125,0.00499366025838731,1.62443438914027,0.000975304898091447,0,0.00458369771719791,0.0012264815520285,NA,0.500402423538188,1.64938488846612,0.0511403291223469,0.154471544715447,0.164347528278927,2
"Megachile mendica",1,0.0099009900990099,0.00840336134453781,-0.991596638655462,0.850678733031674,1,1,1,0.00840336134453781,1.92307692307692,0,0,0.00365891659881588,0.000279739245612496,NA,0,1,0.0310056976270142,0.0163979605897754,0.279527503287957,1
"Megachile parallela",1,0.0099009900990099,0.0384615384615385,-0.961538461538462,0.855203619909502,1,1,1,0.0384615384615385,2.04072398190045,0,0,0.00338751344450811,0.000279084671986057,NA,0,1,0.0310056976270142,0.0035827476918837,0.50882856434645,1
"Megachile policaris",1,0.0099009900990099,0.0357142857142857,-0.964285714285714,0.85972850678733,1,1,1,0.0357142857142857,1.9683257918552,0,0,0.0034478252565765,0.00027868287510993,NA,0,1,0.0310056976270142,0.00385834366818244,0.497656483147708,1
"Megachile proxima",1,0.0099009900990099,0.025,-0.975,0.864253393665158,1,1,1,0.025,1.99547511312217,0,0,0.00348803313128876,0.000279518298674859,NA,0,1,0.0310056976270142,0.00551191952597492,0.443886270315886,1
"Megachile relativa",9,0.0891089108910891,0.208087827552045,-0.0879902413831061,0.194570135746606,0.996666666666667,0.92,0.75368241991083,0.039955530685486,1.41176470588235,0.00571103820573305,0,0.00529236150900154,0.00476305874823704,NA,1.05539688947467,2.87311523683993,0.0890829422810262,0.232023626091423,0.312161314023455,27
"Megachile subexilis",4,0.0396039603960396,0.0644247404325786,-0.233893814891855,0.343891402714932,0.997142857142857,0.97,0.787204775153639,0.0266392101900332,1.56561085972851,0.00117209793255318,0,0.00477971110642019,0.00312076972277784,NA,0.760755259244303,2.13989178338683,0.0663488375902242,0.173097239446971,0.318235348972532,6
"Megachile zapoteca",2,0.0198019801980198,0.358543417366947,-0.320728291316527,0.493212669683258,0.996666666666667,0.99,0.788194138521722,0.102240896358543,1.91402714932127,6.73846010075313e-05,0,0.00367902053617201,0.000868088508429046,NA,0.562335144618808,1.75476535060332,0.0544077238671681,0.0168113545542235,0.532599308256199,2
"Melangyna lasiophthalma",1,0.0099009900990099,0.0289855072463768,-0.971014492753623,0.656108597285068,1,1,1,0.0289855072463768,2.09049773755656,0,0,0.00328196777338842,0.000537313531296236,NA,0,1,0.0310056976270142,0.00950806118230674,0.465490708697376,1
"Meligramma guttata",1,0.0099009900990099,0.0144927536231884,-0.985507246376812,0.868778280542986,1,1,1,0.0144927536231884,2.09049773755656,0,0,0.00328196777338842,0.000278633228819344,NA,0,1,0.0310056976270142,0.00950806118230674,0.361691052949592,1
"Melissodes confusa",18,0.178217821782178,2.48413361158651,0.0824518673103616,0.0678733031674208,0.9898,0.83,0.516269942438398,0.172275031415568,1.33484162895928,0.0233623374430833,0.00296787945013288,0.00554868671029221,0.00585825241355318,NA,1.92981261489346,6.8882193709194,0.213574047003269,0.271553447200859,0.450410291949876,38.25
"Melissodes coreopsis",1,0.0099009900990099,0.00131578947368421,-0.998684210526316,0.873303167420814,1,1,1,0.00131578947368421,1.68325791855204,0,0,0.00438768432797563,0.000279618371694073,NA,0,1,0.0310056976270142,0.104726470993523,0,1
"Melissodes gilensis",1,0.0099009900990099,0.00398406374501992,-0.99601593625498,0.877828054298643,1,1,1,0.00398406374501992,1.92307692307692,0,0,0.00359860478674748,0.000279367481243398,NA,0,1,0.0310056976270142,0.0345872950254926,0.167015273771611,1
"Melissodes grindeliae",1,0.0099009900990099,0.00263157894736842,-0.997368421052632,0.660633484162896,1,1,1,0.00263157894736842,1.68325791855204,0,0,0.00438768432797563,0.000540989034882854,NA,0,1,0.0310056976270142,0.104726470993523,0.103328664366674,1
"Melissodes limbus",1,0.0099009900990099,0.00140845070422535,-0.998591549295775,0.882352941176471,1,1,1,0.00140845070422535,1.76470588235294,0,0,0.00411628117366786,0.000279494052515539,NA,0,1,0.0310056976270142,0.0978365715860548,0.0102593391120168,1
"Melissodes menuachus",1,0.0099009900990099,0.00394736842105263,-0.996052631578947,0.642533936651584,1,1,1,0.00394736842105263,1.68325791855204,0,0,0.00438768432797563,0.000785841796479424,NA,0,1,0.0310056976270142,0.104726470993523,0.1620281147193,1
"Melissodes pallidisignata",1,0.0099009900990099,0.00263157894736842,-0.997368421052632,0.665158371040724,1,1,1,0.00263157894736842,1.68325791855204,0,0,0.00438768432797563,0.000540989034882854,NA,0,1,0.0310056976270142,0.104726470993523,0.103328664366674,1
"Melissodes paroselae",1,0.0099009900990099,0.00398406374501992,-0.99601593625498,0.886877828054299,1,1,1,0.00398406374501992,1.92307692307692,0,0,0.00359860478674748,0.000279367481243398,NA,0,1,0.0310056976270142,0.0345872950254926,0.167015273771611,1
"Melissodes sp. a",1,0.0099009900990099,0.00131578947368421,-0.998684210526316,0.891402714932127,1,1,1,0.00131578947368421,1.68325791855204,0,0,0.00438768432797563,0.000279618371694073,NA,0,1,0.0310056976270142,0.104726470993523,0,1
"Melissodes sp. b",1,0.0099009900990099,0.00131578947368421,-0.998684210526316,0.895927601809955,1,1,1,0.00131578947368421,1.68325791855204,0,0,0.00438768432797563,0.000279618371694073,NA,0,1,0.0310056976270142,0.104726470993523,0,1
"Melissodes sp. c",1,0.0099009900990099,0.00131578947368421,-0.998684210526316,0.900452488687783,1,1,1,0.00131578947368421,1.68325791855204,0,0,0.00438768432797563,0.000279618371694073,NA,0,1,0.0310056976270142,0.104726470993523,0,1
"Melissodes tristis",10,0.099009900990099,0.248640784902933,-0.0751359215097067,0.171945701357466,0.967142857142857,0.91,0.400721571390632,0.0244982232932993,1.30769230769231,0.0117733486122391,0,0.0056391544283948,0.00396985258291408,NA,1.97868304401992,7.23321088952741,0.224270749713113,0.369546644618989,0.209411657892829,22.5
"Melissodes verbesinarum",1,0.0099009900990099,0.0028169014084507,-0.997183098591549,0.669683257918552,1,1,1,0.0028169014084507,1.76470588235294,0,0,0.00411628117366786,0.00054052387398297,NA,0,1,0.0310056976270142,0.0978365715860548,0.11360136311327,1
"Neocnemodon sp. a",2,0.0198019801980198,0.00452340146147222,-0.497738299269264,0.592760180995475,0.99,0.99,0.703562363973514,0.00226170073073611,1.5972850678733,0.000476303707672891,0,0.0046741654353005,0.000540492339269234,NA,0.693147180559945,2,0.0620113952540283,0.146203665426485,0.0667144580328777,3
"Nomada sp. c",1,0.0099009900990099,0.0133333333333333,-0.986666666666667,0.904977375565611,1,1,1,0.0133333333333333,1.89140271493213,0,0,0.0037242543952233,0.000279668412405266,NA,0,1,0.0310056976270142,0.010334849111203,0.34912093291424,1
"Nomada sp. d",2,0.0198019801980198,0.15530303030303,-0.422348484848485,0.597285067873303,0.99,0.99,0.703562363973514,0.0776515151515152,2.00904977375566,0.000106534523876591,0,0.0034025913975252,0.00053734856267983,NA,0.693147180559945,2,0.0620113952540283,0.00564971751412429,0.579154075107524,3
"Osmia albolateralis",2,0.0198019801980198,0.0401515151515152,-0.479924242424242,0.601809954751131,0.99,0.99,0.703562363973514,0.0200757575757576,1.90950226244344,0.000144210959028761,0,0.00363378667712071,0.0005385899516925,NA,0.693147180559945,2,0.0620113952540283,0.0146065867438335,0.405365983577436,3
"Osmia bucephala",3,0.0297029702970297,0.0296893923866664,-0.323436869204444,0.447963800904977,0.98,0.98,0.571547606649408,0.00989646412888881,1.73303167420814,0.00145270077860969,0,0.00425198275082175,0.000776914396330965,NA,1.09861228866811,3,0.0930170928810425,0.042855174314455,0.299189029561514,6
"Osmia inurbana",1,0.0099009900990099,0.025,-0.975,0.909502262443439,1,1,1,0.025,1.99547511312217,0,0,0.00348803313128876,0.000279518298674859,NA,0,1,0.0310056976270142,0.00551191952597492,0.443886270315886,1
"Osmia juxta",3,0.0297029702970297,0.0740830489879317,-0.308638983670689,0.452488687782805,0.98,0.98,0.571547606649408,0.0246943496626439,1.49773755656109,0.00127878236139942,0,0.00500588040167667,0.000768242769797799,NA,1.09861228866811,3,0.0930170928810425,0.209590739975196,0.198146720740179,6
"Osmia longula",1,0.0099009900990099,0.01,-0.99,0.914027149321267,1,1,1,0.01,1.93665158371041,0,0,0.00358352683373039,0.000279388234046408,NA,0,1,0.0310056976270142,0.0137797988149373,0.305751678845501,1
"Osmia montana montana",1,0.0099009900990099,0.00140845070422535,-0.998591549295775,0.918552036199095,1,1,1,0.00140845070422535,1.76470588235294,0,0,0.00411628117366786,0.000279494052515539,NA,0,1,0.0310056976270142,0.0978365715860548,0.0102593391120168,1
"Palpada mexicana",1,0.0099009900990099,0.0116279069767442,-0.988372093023256,0.923076923076923,1,1,1,0.0116279069767442,1.95927601809955,0,0,0.00355839691203522,0.000279139193214322,NA,0,1,0.0310056976270142,0.0118506269808461,0.328488848974088,1
"Panurginus cressoniellus",8,0.0792079207920792,0.324946679380723,-0.0843816650774096,0.208144796380091,0.983636363636364,0.93,0.458011002573085,0.0270597553906994,1.42081447963801,0.00368126893981427,0,0.00526220560296734,0.00397980424543873,NA,1.76174794241955,5.82260608483889,0.180533963667727,0.217065092918609,0.266353306171602,11
"Panurginus sp. a",1,0.0099009900990099,0.0065359477124183,-0.993464052287582,0.927601809954751,1,1,1,0.0065359477124183,1.84162895927602,0,0,0.00387000794105526,0.000279275425652999,NA,0,1,0.0310056976270142,0.0210830921868541,0.241640820957131,1
"Paragus haemorrhous",4,0.0396039603960396,0.0495755764229367,-0.237606105894266,0.380090497737557,0.97,0.97,0.492442890089805,0.0123938941057342,1.48868778280543,0.00290357067271835,0,0.00503603630771087,0.000976148846025062,NA,1.38629436111989,4,0.124022790508057,0.215929447430068,0.193682853021868,10
"Parasyrphus relictus",2,0.0198019801980198,0.0254175744371823,-0.487291212781409,0.524886877828054,0.995,0.99,0.74236858171067,0.0128298232873396,1.7737556561086,0.000238408123359917,0,0.00408612526763367,0.000763786148286059,NA,0.636514168294813,1.88988157484231,0.058597096660426,0.0322447292269533,0.340435911441985,2.5
"Perdita fallax",2,0.0198019801980198,0.0173493975903614,-0.491325301204819,0.497737556561086,0.996666666666667,0.99,0.788194138521722,0.00634538152610442,1.60180995475113,0.000914552796627761,0,0.00465908748228341,0.00101056436218817,NA,0.562335144618808,1.75476535060332,0.0544077238671681,0.113269946258785,0.196502174601447,2
"Pipizini sp. a",3,0.0297029702970297,0.0167761253161857,-0.327741291561271,0.420814479638009,0.99,0.98,0.607247890074556,0.0057863880169445,1.57466063348416,0.00126420831451255,0,0.004749555200386,0.00101256450155887,NA,1.03972077083992,2.82842712474619,0.0876973561899255,0.163152817968858,0.174308854787764,5
"Platycheirus confusus",1,0.0099009900990099,0.0256410256410256,-0.974358974358974,0.932126696832579,1,1,1,0.0256410256410256,1.93212669683258,0,0,0.00360865675542555,0.000279495536308441,NA,0,1,0.0310056976270142,0.00537412153782555,0.447703033861755,1
"Platycheirus spinipes",1,0.0099009900990099,0.0163934426229508,-0.983606557377049,0.936651583710407,1,1,1,0.0163934426229508,1.9683257918552,0,0,0.00349808509996683,0.000279055150965022,NA,0,1,0.0310056976270142,0.00840567727711175,0.380268879668368,1
"Platycheirus stegnus",5,0.0495049504950495,0.292409034498216,-0.141518193100357,0.339366515837104,0.98,0.96,0.463081466314993,0.0509134883205087,1.54298642533937,0.0101051138648791,0.00014164879193816,0.00485510087150568,0.00101166899320769,NA,1.56071040904141,4.7622031559046,0.147655431090391,0.146617059390933,0.330729796493156,13
"Protandrena sp. a",1,0.0099009900990099,0.00131578947368421,-0.998684210526316,0.941176470588235,1,1,1,0.00131578947368421,1.68325791855204,0,0,0.00438768432797563,0.000279618371694073,NA,0,1,0.0310056976270142,0.104726470993523,0,1
"Protandrena sp. c",1,0.0099009900990099,0.00529100529100529,-0.994708994708995,0.945701357466063,1,1,1,0.00529100529100529,1.89592760180995,0,0,0.00369912447352814,0.000279382276833496,NA,0,1,0.0310056976270142,0.0260438197602315,0.209785107140192,1
"Protandrena sp. d",1,0.0099009900990099,0.0246913580246914,-0.975308641975309,0.67420814479638,1,1,1,0.0246913580246914,1.91402714932127,0,0,0.00363881266145975,0.000539736884680116,NA,0,1,0.0310056976270142,0.0111616370400992,0.441286918590138,1
"Protandrena sp. e",1,0.0099009900990099,0.125,-0.875,0.950226244343891,1,1,1,0.125,2.1447963800905,0,0,0.00321160399264196,0.000279047919878796,NA,0,1,0.0310056976270142,0.00110238390519498,0.686515646339702,1
"Pseudopanurgus atricornis",20,0.198019801980198,3.18898731793646,0.109449365896823,0.0633484162895928,0.992091254752852,0.81,0.614086882844198,0.40399454181001,1.28506787330317,0.0121777838454141,0.125892050130182,0.00571454419348029,0.00764301936676339,NA,1.39533751197355,4.03633665471003,0.125149433836773,0.2085655931589,0.603713995000485,30.6666666666667
"Pseudopanurgus piercei",1,0.0099009900990099,0.00318471337579618,-0.996815286624204,0.95475113122172,1,1,1,0.00318471337579618,1.82352941176471,0,0,0.00393031975312365,0.000279585073199941,NA,0,1,0.0310056976270142,0.0432685682789031,0.133255391892139,1
"Pseudopanurgus porterae",2,0.0198019801980198,0.0462375848717805,-0.47688120756411,0.461538461538462,0.999666666666667,0.99,0.967956965357758,0.0410190225015431,1.74660633484163,0.00032423561443843,0,0.00417659298573626,0.0042662131126698,NA,0.142505867392738,1.15315984697923,0.035754525531052,0.130094636102184,0.377755726158952,2
"Pseudoscaeva diversifasciata",2,0.0198019801980198,0.00981181204876317,-0.495094093975618,0.606334841628959,0.99,0.99,0.703562363973514,0.00490590602438158,1.67873303167421,0.00234211411120531,0,0.00440276228099273,0.000536468714902027,NA,0.693147180559945,2,0.0620113952540283,0.11423453217583,0.143779907815399,3
"Ptilothrix sp. a",1,0.0099009900990099,0.1,-0.9,0.959276018099548,1,1,1,0.1,2.02262443438914,0,0,0.00337746147583004,0.000279005690715929,NA,0,1,0.0310056976270142,0.00137797988149373,0.652875839422751,1
"Scaeva affinis",12,0.118811881188119,0.862493588423843,-0.0114588676313464,0.14027149321267,0.95,0.89,0.29958819472695,0.0521545887614905,1.44343891402715,0.00423598850053145,0,0.00518681583788185,0.00272406939387688,NA,2.39920429620261,11.0144086860428,0.341509425259802,0.301800560378485,0.233197433927584,18.125
"Sphaerophoria sp. a",1,0.0099009900990099,0.024390243902439,-0.975609756097561,0.963800904977376,1,1,1,0.024390243902439,1.90950226244344,0,0,0.00363378667712071,0.000279263922541126,NA,0,1,0.0310056976270142,0.00564971751412429,0.440163757543623,1
"Sphecodes sp. a",8,0.0792079207920792,0.109208194111824,-0.111348975736022,0.212669683257919,0.97875,0.93,0.438178046004133,0.0161139062829862,1.32579185520362,0.0127552552977385,0,0.00557884261632641,0.00357195398314113,NA,1.80431353519078,6.07579919429655,0.188384392660815,0.276047953699876,0.20312423670963,12.5
"Sphecodes sp. b",16,0.158415841584158,1.15953744348765,0.00997109021797807,0.081447963800905,0.986911764705882,0.85,0.490640212959315,0.105513196772372,1.24434389140271,0.0230071736279094,0.0165054568510799,0.00585024577063418,0.00673713431852587,NA,1.84720685670089,6.34208042077824,0.196640627852857,0.28081825674135,0.343778262193502,22
"Spilomyia kahli",1,0.0099009900990099,0.0116279069767442,-0.988372093023256,0.968325791855204,1,1,1,0.0116279069767442,1.95927601809955,0,0,0.00355839691203522,0.000279139193214322,NA,0,1,0.0310056976270142,0.0118506269808461,0.328488848974088,1
"Stelis elegans",1,0.0099009900990099,0.00140845070422535,-0.998591549295775,0.972850678733032,1,1,1,0.00140845070422535,1.76470588235294,0,0,0.00411628117366786,0.000279494052515539,NA,0,1,0.0310056976270142,0.0978365715860548,0.0102593391120168,1
"Svastra machaerantherae",2,0.0198019801980198,0.0257986946066644,-0.487100652696668,0.610859728506787,0.99,0.99,0.703562363973514,0.0128993473033322,1.71945701357466,0.000691831402439143,0,0.00426706070383885,0.000538109436087108,NA,0.693147180559945,2,0.0620113952540283,0.103486289100179,0.224202624607022,3
"Svastra sp. a",1,0.0099009900990099,0.00140845070422535,-0.998591549295775,0.97737556561086,1,1,1,0.00140845070422535,1.76470588235294,0,0,0.00411628117366786,0.000279494052515539,NA,0,1,0.0310056976270142,0.0978365715860548,0.0102593391120168,1
"Syritta pipiens",1,0.0099009900990099,0.0116279069767442,-0.988372093023256,0.981900452488688,1,1,1,0.0116279069767442,1.95927601809955,0,0,0.00355839691203522,0.000279139193214322,NA,0,1,0.0310056976270142,0.0118506269808461,0.328488848974088,1
"Syrphus opinator",6,0.0594059405940594,0.109810994961754,-0.148364834173041,0.280542986425339,0.9825,0.95,0.464081782476372,0.0165473962301071,1.3710407239819,0.0050963013508886,0,0.00542806308615542,0.00225583318680291,NA,1.64173471218752,5.16412000863938,0.160117143497487,0.315657609580718,0.182051433419954,8.25
"Syrphus ribesii",9,0.0891089108910891,0.118240380511872,-0.0979732910542364,0.199095022624434,0.978,0.92,0.423526858652435,0.0178715173948319,1.28054298642534,0.0184571173793788,0,0.00572962214649739,0.0027268500910759,NA,1.92306578432415,6.84190214483349,0.212137949096327,0.341894033347113,0.186616485400037,30
"Syrphus sonorensis",5,0.0495049504950495,0.120114086248809,-0.175977182750238,0.32579185520362,0.992857142857143,0.96,0.618690373109019,0.0534394220431638,1.43891402714932,0.00890075155850208,0,0.00520189379089895,0.00208628965991462,NA,1.23426786607908,3.43586208845225,0.106531301002672,0.230191539203528,0.381815534766902,9.5
"Tetraloniella lippiae",1,0.0099009900990099,0.00884955752212389,-0.991150442477876,0.986425339366516,1,1,1,0.00884955752212389,1.93665158371041,0,0,0.00356342289637425,0.000279098119840752,NA,0,1,0.0310056976270142,0.0155711726608792,0.287326868706572,1
"Toxomerus marginatus",7,0.0693069306930693,0.172727214267694,-0.118181826533187,0.253393665158371,0.94,0.94,0.366450152525162,0.0246753163239563,1.49321266968326,0.00763785354393227,0,0.00502095835469377,0.00141831397896414,NA,1.94591014905531,7,0.217039883389099,0.190574617610583,0.265317066817446,28
"Triepeolus sp. a",10,0.099009900990099,1.87304481683548,0.0873044816835483,0.176470588235294,0.987272727272727,0.91,0.480399833472078,0.240698417333661,1.61990950226244,0.007150593797759,0.00592226853912879,0.00459877567021501,0.00353019076018956,NA,1.84468318111178,6.32609524641737,0.196144996370109,0.177759404712691,0.565779277174931,28
"Triepeolus sp. b",1,0.0099009900990099,0.0246913580246914,-0.975308641975309,0.678733031674208,1,1,1,0.0246913580246914,1.91402714932127,0,0,0.00363881266145975,0.000539736884680116,NA,0,1,0.0310056976270142,0.0111616370400992,0.441286918590138,1
"Triepeolus sp. c",1,0.0099009900990099,0.00131578947368421,-0.998684210526316,0.990950226244344,1,1,1,0.00131578947368421,1.68325791855204,0,0,0.00438768432797563,0.000279618371694073,NA,0,1,0.0310056976270142,0.104726470993523,0,1
"Volucella facialis",2,0.0198019801980198,0.0224242424242424,-0.488787878787879,0.615384615384615,0.99,0.99,0.703562363973514,0.0112121212121212,1.7737556561086,0.000393608082128125,0,0.00409617723631173,0.000539451769952707,NA,0.693147180559945,2,0.0620113952540283,0.025492627807634,0.31936694271603,3
"Xeromelecta californica",2,0.0198019801980198,0.0181454107747517,-0.490927294612624,0.529411764705882,0.995,0.99,0.74236858171067,0.0116507111546091,1.57466063348416,0.00275899805790781,0,0.004749555200386,0.000776991874763735,NA,0.636514168294813,1.88988157484231,0.058597096660426,0.119333057737357,0.253682559939164,2.5
"Xylocopa californica arizonensis",5,0.0495049504950495,0.186593605645935,-0.162681278870813,0.316742081447964,0.985,0.96,0.571547606649408,0.0691881890046469,1.61085972850679,0.004821408245103,0,0.00462893157624921,0.00262437636147841,NA,1.27464262571977,3.57742270276314,0.11092048660589,0.144384731982913,0.412202967542765,8
"Xylota sp. a",1,0.0099009900990099,0.00133868808567604,-0.998661311914324,0.995475113122172,1,1,1,0.00133868808567604,1.64253393665158,0,0,0.00452338590512952,0.000279781538459976,NA,0,1,0.0310056976270142,0.102935097147582,0.00260099802551275,1
"Xylota sp. b",3,0.0297029702970297,0.00508756758369115,-0.331637477472103,0.457013574660633,0.98,0.98,0.571547606649408,0.00169585586123038,1.43891402714932,0.00244284191434753,0,0.00520189379089895,0.000783943479127275,NA,1.09861228866811,3,0.0930170928810425,0.264296541270497,0.0275892733145831,6
"Xylota sp. c",1,0.0099009900990099,0.00131578947368421,-0.998684210526316,1,1,1,1,0.00131578947368421,1.68325791855204,0,0,0.00438768432797563,0.000279618371694073,NA,0,1,0.0310056976270142,0.104726470993523,0,1
"Achillea millefolium",21,0.0945945945945946,2.68503335989479,0.0802396838045138,0.19,0.986877828054299,0.909502262443439,0.319069729585927,1,1.23,0.0192846426013477,0,0.0113476086677779,0.00827799045037022,18.5455563333421,2.67567035275849,14.5220814947946,0.294732452914496,0.323846471841511,0.296567419442825,58.5
"Agastache pallidiflora neomexicana",8,0.036036036036036,0.549081358875602,-0.0563648301405497,0.44,0.992458521870287,0.968325791855204,0.455375758520328,1,1.41,0.00772300682094034,0,0.01019361456597,0.00467922899442359,6.36724075517539,1.808045719584,6.0985175654302,0.123772273406237,0.106242248863167,0.382658472700281,20.5
"Agastache pallidiflora pallidiflora",1,0.0045045045045045,0.0103092783505155,-0.989690721649485,0.89,1,1,1,1,1.72,0,0,0.00820618027952302,0.000395873373928156,134217776.500017,0,1,0.0202954688706396,0.0133664048504892,0.291140873650342,1
"Agoseris aurantiaca",6,0.027027027027027,0.272981386658101,-0.121169768890317,0.51,0.994241053064582,0.97737556561086,0.597581854140661,1,1.36,0.00567050591050546,0,0.0105141684831389,0.00670194247812133,2.50351216109079,1.2427678676393,3.46519139455189,0.0703276840789362,0.126674934545956,0.382795469636738,12
