"GenusSpecies","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d","r.degree"
"Lasioglossum desertum",12,0.129032258064516,0.583662542990702,-0.0346947880841081,0.144628099173554,0.940217391304348,0.880434782608696,0.311122187722664,0.0343217675632287,1.31818181818182,0.0167750414843359,0.00314090833471968,0.00482136087945413,0.0028400257359899,NA,2.34461752997487,10.4292830764762,0.350935218525098,0.341622780647171,0.260193416061209,18.25
"Lasioglossum diatretum",1,0.010752688172043,0.00819672131147541,-0.991803278688525,0.673553719008264,1,1,1,0.00819672131147541,1.88429752066116,0,0,0.00319844579226687,0.000396387203035298,NA,0,1,0.0336490261077149,0.0229776815142669,0.323363879301641,1
"Lasioglossum egregium",3,0.032258064516129,0.0254832469380571,-0.324838917687314,0.446280991735537,0.989130434782609,0.978260869565217,0.606800232151513,0.00880983612475819,1.74793388429752,0.00118879004331045,0,0.00358936694465504,0.000740617540721306,NA,1.03972077083992,2.82842712474619,0.0951738181643535,0.0433185799039458,0.308424874986494,5
"Lasioglossum hairy T1",2,0.021505376344086,0.0247199427968266,-0.487640028601587,0.528925619834711,0.994565217391304,0.989130434782609,0.742108238521282,0.00872802388005493,1.59917355371901,5.43343580930596e-05,0,0.00401582638362396,0.000578662463684563,NA,0.636514168294813,1.88988157484231,0.0635926744523582,0.132686693662303,0.200571011214008,2.5
"Lasioglossum heterorhinum",2,0.021505376344086,0.0189138826034873,-0.490543058698256,0.59504132231405,0.989130434782609,0.989130434782609,0.703253309548774,0.00945694130174364,1.57851239669421,0.000952389155212882,0,0.00407505686125853,0.000395461934164428,NA,0.693147180559945,2,0.0672980522154298,0.133816743572841,0.209352239204424,3
"Lasioglossum laevissimum",6,0.0645161290322581,0.0422557903067997,-0.159624034948867,0.285123966942149,0.991847826086957,0.945652173913043,0.602297680804823,0.00954716860802586,1.33884297520661,0.00322773248396942,0,0.00476213040181956,0.0027937493662187,NA,1.33560313364247,3.80228854311739,0.127943306456422,0.307656088143893,0.187574457307481,7
"Lasioglossum lusorium",10,0.10752688172043,0.0666509975172323,-0.0933349002482768,0.181818181818182,0.949275362318841,0.902173913043478,0.333997132546704,0.00831839796936439,1.27272727272727,0.00774031180128484,0,0.00495166793025019,0.00242186757942452,NA,2.20082764903455,9.032486135077,0.303934361776779,0.36377636090692,0.159291907382747,14.1666666666667
"Lasioglossum M2",7,0.0752688172043011,0.0336291182426066,-0.138052983108199,0.252066115702479,0.980978260869565,0.934782608695652,0.444958181145172,0.00428563851730388,1.38429752066116,0.00427426868819521,0,0.0046318233510235,0.00163321403509972,NA,1.76776147228933,5.8577259919198,0.197106774833949,0.331609721853624,0.112018379346739,19.5
"Lasioglossum manitouellum",4,0.043010752688172,0.0427966726372817,-0.23930083184068,0.380165289256198,0.985507246376812,0.967391304347826,0.54642501927153,0.0128734441855687,1.52066115702479,0.00331706459711509,0,0.00424090219863533,0.0012210857548007,NA,1.27703425946614,3.58598882705695,0.120665031663613,0.173274319615783,0.284934526858781,6
"Lasioglossum mesillense",1,0.010752688172043,0.00107758620689655,-0.998922413793103,0.814049586776859,1,1,1,0.00107758620689655,1.55371900826446,0,0,0.00414613343442002,0.000203829521613135,NA,0,1,0.0336490261077149,0.0873905264149167,0.0535497889224344,1
"Lasioglossum microlepoides",1,0.010752688172043,0.00107758620689655,-0.998922413793103,0.818181818181818,1,1,1,0.00107758620689655,1.55371900826446,0,0,0.00414613343442002,0.000203829521613135,NA,0,1,0.0336490261077149,0.0873905264149167,0.0535497889224344,1
"Lasioglossum obnubilum",7,0.0752688172043011,0.160015604882322,-0.119997770731097,0.231404958677686,0.983091787439614,0.934782608695652,0.500923778834522,0.0168118089903601,1.41322314049587,0.00281739244277933,0,0.0045489006823351,0.00280639313308464,NA,1.56720050045637,4.7932108021122,0.161286875420054,0.199359638384029,0.265237751766362,13
"Lasioglossum occultum cf.",5,0.0537634408602151,0.055873787867186,-0.188825242426563,0.301652892561983,0.983695652173913,0.956521739130435,0.526524701101064,0.0171081102692929,1.34710743801653,0.00354611705231782,0,0.00473843821076573,0.00271407190067046,NA,1.39232125475743,4.02418036760919,0.135409750251835,0.260655428948112,0.246940489552575,5.5
"Lasioglossum pacatum",1,0.010752688172043,0.00146412884333821,-0.998535871156662,0.677685950413223,1,1,1,0.00146412884333821,1.60743801652893,0,0,0.00399213419257013,0.000397177579244429,NA,0,1,0.0336490261077149,0.128637348149543,0.0807571152546929,1
"Lasioglossum pacatum/viridatulum",20,0.21505376344086,2.49004730753362,0.074502365376681,0.0578512396694215,0.974098057354302,0.793478260869565,0.379675685663496,0.170253674961689,1.22727272727273,0.00947440531776699,0.00704042588587589,0.00508197498104625,0.00609368506041422,NA,2.24637462189255,9.45340148168279,0.318097753263855,0.300977659008032,0.417753167297509,30.6666666666667
"Lasioglossum perdifficile",1,0.010752688172043,0.00236406619385343,-0.997635933806147,0.822314049586777,1,1,1,0.00236406619385343,1.79752066115702,0,0,0.00344721379833207,0.000203419707239864,NA,0,1,0.0336490261077149,0.0398342593464545,0.162372296932222,1
"Lasioglossum potosi(?)",1,0.010752688172043,0.000732064421669107,-0.999267935578331,0.826446280991736,1,1,1,0.000732064421669107,1.60743801652893,0,0,0.00399213419257013,0.000203545250457947,NA,0,1,0.0336490261077149,0.128637348149543,0,1
"Lasioglossum prasinogaster",1,0.010752688172043,0.00107758620689655,-0.998922413793103,0.830578512396694,1,1,1,0.00107758620689655,1.55371900826446,0,0,0.00414613343442002,0.000203829521613135,NA,0,1,0.0336490261077149,0.0873905264149167,0.0535497889224344,1
"Lasioglossum ruficorne",2,0.021505376344086,0.00517594686263426,-0.497412026568683,0.599173553719008,0.989130434782609,0.989130434782609,0.703253309548774,0.00258797343131713,1.51652892561983,0.00115268316308073,0,0.00425274829416224,0.000396235407308476,NA,0.693147180559945,2,0.0672980522154298,0.110368207929184,0.131658813587361,3
"Lasioglossum ruidosense",12,0.129032258064516,0.281602161577914,-0.0598664865351739,0.140495867768595,0.959239130434783,0.880434782608696,0.34545534501474,0.0230433139424173,1.26859504132231,0.00742463561886375,0,0.0049635140257771,0.0037777177502302,NA,2.22604522615507,9.26315984262503,0.311696307384426,0.431983881919697,0.20167394876886,14.6666666666667
"Lasioglossum ruidosense cf.",36,0.387096774193548,6.00416503323908,0.139004584256641,0.0165289256198347,0.939229249011858,0.619565217391304,0.243865966306955,0.0873158540514114,1.16942148760331,0.0291995852549121,0,0.00524782031842305,0.00567097180792861,NA,3.07768340968595,21.7080554311186,0.730454923949431,0.496511457991693,0.22474969571248,73.5
"Lasioglossum rupticristum",2,0.021505376344086,0.0493506493506494,-0.475324675324675,0.533057851239669,0.994565217391304,0.989130434782609,0.742108238521282,0.0285714285714286,1.85537190082645,0.000227180748513434,0,0.00328136846095527,0.000578102761461574,NA,0.636514168294813,1.88988157484231,0.0635926744523582,0.0124305490159149,0.478328911784307,2.5
"Lasioglossum sedi",2,0.021505376344086,0.00344165240074998,-0.498279173799625,0.603305785123967,0.989130434782609,0.989130434782609,0.703253309548774,0.00172082620037499,1.48760330578512,0.000828464458217357,0,0.00433567096285064,0.000396462304606346,NA,0.693147180559945,2,0.0672980522154298,0.127224785761371,0.0929112867349834,3
"Lasioglossum semicaeruleum",30,0.32258064516129,3.40780046656302,0.0802600155521008,0.0330578512396694,0.967155009451796,0.684782608695652,0.328113393058295,0.0762324557889086,1.14462809917355,0.0260440797244697,0.00644152387289968,0.00531889689158453,0.00624646715353604,NA,2.60608224253139,13.5458772973479,0.455805578830362,0.458009228740936,0.226872362686203,67.5
"Lasioglossum sisymbrii",23,0.247311827956989,2.02057698200161,0.0443729122609397,0.0413223140495868,0.96248774109186,0.760869565217391,0.380851945534871,0.224633680745891,1.13636363636364,0.0214051907226769,0.0984661454000998,0.00534258908263836,0.00738029377614983,NA,2.16228313867531,8.69095768553588,0.292442262061642,0.43142598173086,0.343387299894823,31.1666666666667
"Lasioglossum sp. 1",1,0.010752688172043,0.000732064421669107,-0.999267935578331,0.834710743801653,1,1,1,0.000732064421669107,1.60743801652893,0,0,0.00399213419257013,0.000203545250457947,NA,0,1,0.0336490261077149,0.128637348149543,0,1
"Lasioglossum sp. 2",7,0.0752688172043011,0.0957196776243663,-0.129182903196519,0.256198347107438,0.980978260869565,0.934782608695652,0.444958181145172,0.014857801777582,1.36776859504132,0.00537781792104455,0,0.00467920773313116,0.00164013174368768,NA,1.76776147228933,5.8577259919198,0.197106774833949,0.237438895975481,0.262381480757889,19.5
"Lasioglossum sp. 3",1,0.010752688172043,0.330578512396694,-0.669421487603306,0.640495867768595,1,1,1,0.330578512396694,1.90909090909091,0,0,0.0031668562041951,0.00407458902368705,NA,0,1,0.0336490261077149,0.0113946699312553,0.79545937166915,1
"Lasioglossum sp. 4",1,0.010752688172043,0.0048780487804878,-0.995121951219512,0.838842975206612,1,1,1,0.0048780487804878,1.83471074380165,0,0,0.00334059893858984,0.000203443989276237,NA,0,1,0.0336490261077149,0.0193050193050193,0.262704445795208,1
"Lasioglossum sp. 5",1,0.010752688172043,0.00107758620689655,-0.998922413793103,0.84297520661157,1,1,1,0.00107758620689655,1.55371900826446,0,0,0.00414613343442002,0.000203829521613135,NA,0,1,0.0336490261077149,0.0873905264149167,0.0535497889224344,1
"Lasioglossum sp. e",1,0.010752688172043,0.0048780487804878,-0.995121951219512,0.847107438016529,1,1,1,0.0048780487804878,1.83471074380165,0,0,0.00334059893858984,0.000203443989276237,NA,0,1,0.0336490261077149,0.0193050193050193,0.262704445795208,1
"Lasioglossum sp. s",2,0.021505376344086,0.0213532813876127,-0.489323359306194,0.495867768595041,0.993478260869565,0.989130434782609,0.725365350223146,0.0127967525510061,1.57851239669421,0.000207196099423984,0,0.00407505686125853,0.00137911686103591,NA,0.661563238157982,1.93781924087838,0.065205730228349,0.153215933703739,0.268149301434275,2
"Lasioglossum trizonatum",3,0.032258064516129,0.114979394992426,-0.295006868335858,0.43801652892562,0.992753623188406,0.978260869565217,0.658720762902052,0.0241121580682527,1.4297520661157,0.00192112074452962,0,0.00450151630022745,0.000918667300541816,NA,0.950270539233235,2.58640928985893,0.0870301537196995,0.189471701666824,0.20955644170439,4
"Lasioglossum viridatum species group",1,0.010752688172043,0.0021551724137931,-0.997844827586207,0.681818181818182,1,1,1,0.0021551724137931,1.55371900826446,0,0,0.00414613343442002,0.000398261400533277,NA,0,1,0.0336490261077149,0.0873905264149167,0.13521035268803,1
"Lasioglossum Z17",1,0.010752688172043,0.00107758620689655,-0.998922413793103,0.851239669421488,1,1,1,0.00107758620689655,1.55371900826446,0,0,0.00414613343442002,0.000203829521613135,NA,0,1,0.0336490261077149,0.0873905264149167,0.0535497889224344,1
"Lasioglossum Z23",1,0.010752688172043,0.00826446280991736,-0.991735537190083,0.855371900826446,1,1,1,0.00826446280991736,1.90909090909091,0,0,0.0031668562041951,0.000203419061257755,NA,0,1,0.0336490261077149,0.0113946699312553,0.335730148539345,1
"Lassioglossum obnolium",3,0.032258064516129,0.0172180537247421,-0.327593982091753,0.471074380165289,0.978260869565217,0.978260869565217,0.571040240720161,0.00573935124158069,1.66942148760331,0.000810037129369498,0,0.00381444275966641,0.000578706273410313,NA,1.09861228866811,3,0.100947078323145,0.0964309256992184,0.20778728312163,6
"Lejops polygrammus",4,0.043010752688172,0.013584636362649,-0.246603840909338,0.392561983471074,0.983695652173913,0.967391304347826,0.521702897292586,0.00314796175528842,1.3595041322314,0.00256812735617774,0,0.00470289992418499,0.000920073550110594,NA,1.33217904021012,3.789291416276,0.127505965796011,0.267162633016292,0.101111550496449,8.5
"Lithurgopsis apicalis",1,0.010752688172043,0.00826446280991736,-0.991735537190083,0.859504132231405,1,1,1,0.00826446280991736,1.90909090909091,0,0,0.0031668562041951,0.000203419061257755,NA,0,1,0.0336490261077149,0.0113946699312553,0.335730148539345,1
"Mallota sackeni",1,0.010752688172043,0.0113636363636364,-0.988636363636364,0.863636363636364,1,1,1,0.0113636363636364,1.93801652892562,0,0,0.00307603613848875,0.000203246990519763,NA,0,1,0.0336490261077149,0.00828703267727658,0.379839500408648,1
"Megachile",3,0.032258064516129,0.172429946440151,-0.27585668451995,0.450413223140496,0.989130434782609,0.978260869565217,0.606800232151513,0.0441216853929991,1.79338842975207,5.51942276359809e-05,0,0.00345905989385898,0.000751897166994195,NA,1.03972077083992,2.82842712474619,0.0951738181643535,0.102175346077785,0.300162205177504,5
"Megachile comata",18,0.193548387096774,0.285858452702098,-0.039674530405439,0.0702479338842975,0.960144927536232,0.815217391304348,0.316706748813723,0.0162661685624303,1.23553719008264,0.0119605433963047,0,0.00505828278999242,0.00398002230002843,NA,2.51139715403655,12.3221339586632,0.414627807277819,0.474887779765829,0.144612185955671,90
"Megachile fidelis",7,0.0752688172043011,0.041918304337746,-0.136868813666036,0.243801652892562,0.976086956521739,0.934782608695652,0.431932745620346,0.00516788718738273,1.32644628099174,0.0069922374417034,0,0.0047976686884003,0.00230549817206509,NA,1.77101636878359,5.87682334681164,0.197749382227293,0.357754967511065,0.114968126215887,11.5
"Megachile frigida",21,0.225806451612903,2.04133879671939,0.0495875617485425,0.0537190082644628,0.985028712059065,0.782608695652174,0.451340017754981,0.0865856559036461,1.15702479338843,0.0221364097633317,9.31625353518549e-05,0.00528335860500379,0.00582937024199756,NA,2.15920602013753,8.66425568221475,0.291543765654761,0.475677768360695,0.254021561694818,34.5
"Megachile gemula",1,0.010752688172043,0.0066079295154185,-0.993392070484581,0.65702479338843,1,1,1,0.0066079295154185,1.80578512396694,0,0,0.00343141900429618,0.000580568768472926,NA,0,1,0.0336490261077149,0.0427535549486769,0.284047262804178,1
"Megachile gemula fulvogemula",1,0.010752688172043,0.0066079295154185,-0.993392070484581,0.661157024793388,1,1,1,0.0066079295154185,1.80578512396694,0,0,0.00343141900429618,0.000580568768472926,NA,0,1,0.0336490261077149,0.0427535549486769,0.284047262804178,1
"Megachile inermis",2,0.021505376344086,0.0111048641281199,-0.49444756793594,0.491735537190083,0.998641304347826,0.989130434782609,0.894607210563176,0.00702198748710377,1.62396694214876,0.000599761616387825,0,0.00394474981046247,0.00151571373748196,NA,0.348832095843032,1.41741118113173,0.0476945058392687,0.126942273283737,0.226612079561595,2
"Megachile inimica sayi",2,0.021505376344086,0.0139172455451525,-0.493041377227424,0.607438016528926,0.989130434782609,0.989130434782609,0.703253309548774,0.00695862277257626,1.67768595041322,0.00059286828618415,0,0.00379075056861259,0.000395984997147124,NA,0.693147180559945,2,0.0672980522154298,0.108484791411621,0.202527727817366,3
"Megachile lippiae",2,0.021505376344086,0.0815744098935727,-0.459212795053214,0.487603305785124,0.998792270531401,0.989130434782609,0.904457560232026,0.0676615732207622,1.77685950413223,0.000654067266959261,0,0.00352223907000253,0.00164500746510838,NA,0.325082973391448,1.38414548846169,0.046575147678123,0.0244844147283172,0.555467790646681,2
"Megachile melanophaea",6,0.0645161290322581,0.158043194795409,-0.140326134200765,0.264462809917355,0.991379310344828,0.945652173913043,0.612319918870888,0.053018604265251,1.35123966942149,0.00300167140574938,0,0.00472659211523882,0.00449106061325659,NA,1.2195080692555,3.38552188161326,0.113919514182645,0.163936920034481,0.388995980416288,8
"Megachile melanophaea rohweri",18,0.193548387096774,0.868975497081767,-0.00727913905101292,0.0661157024793388,0.979901558654635,0.815217391304348,0.480598381905419,0.152206035207432,1.30165289256198,0.0140791550184361,0,0.00486874526156179,0.00610337882910614,NA,1.82095013213983,6.17772531766773,0.207874440500493,0.220408377087427,0.44074977441428,34
"Megachile mellitarsis",4,0.043010752688172,0.0149543062648844,-0.246261423433779,0.363636363636364,0.995341614906832,0.967391304347826,0.717483525034305,0.00540240737067449,1.50826446280992,0.00266692213650252,0,0.00427644048521607,0.00163594757489471,NA,0.940447988655326,2.56112851788714,0.0861794803635974,0.208117525190696,0.168783502501665,7
"Megachile mendica",1,0.010752688172043,0.00826446280991736,-0.991735537190083,0.867768595041322,1,1,1,0.00826446280991736,1.90909090909091,0,0,0.0031668562041951,0.000203419061257755,NA,0,1,0.0336490261077149,0.0113946699312553,0.335730148539345,1
"Megachile parallela",1,0.010752688172043,0.0181818181818182,-0.981818181818182,0.871900826446281,1,1,1,0.0181818181818182,1.97933884297521,0,0,0.0029733699772555,0.000203170326747121,NA,0,1,0.0336490261077149,0.00517939542329786,0.444940183605016,1
"Megachile policaris",1,0.010752688172043,0.111111111111111,-0.888888888888889,0.87603305785124,1,1,1,0.111111111111111,1.97933884297521,0,0,0.00294178038918373,0.000203480231126447,NA,0,1,0.0336490261077149,0.000847537432903287,0.695660177454389,1
"Megachile proxima",1,0.010752688172043,0.0108695652173913,-0.989130434782609,0.880165289256198,1,1,1,0.0108695652173913,1.95867768595041,0,0,0.00304839524892595,0.000203386890610701,NA,0,1,0.0336490261077149,0.00866371598078915,0.373682441329576,1
"Megachile relativa",7,0.0752688172043011,0.0633221501797097,-0.133811121402899,0.227272727272727,0.996376811594203,0.934782608695652,0.756892808104842,0.0244860805338019,1.33057851239669,0.00514295547343134,0,0.00478582259287339,0.00418465533793028,NA,0.960876819398313,2.61398746379914,0.0879581324146168,0.292841305036427,0.263840259293076,13
"Megachile subexilis",4,0.043010752688172,0.0575947233456412,-0.23560131916359,0.351239669421488,0.996894409937888,0.967391304347826,0.786996778358424,0.0221635643829461,1.54132231404959,0.000975388693132673,0,0.00418167172100076,0.00252296830476984,NA,0.760755259244303,2.13989178338683,0.072005274486868,0.159614318150904,0.330530860757172,6
