,key,site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,determiner.x,dateDetermined,notes,uniqueID,genus_species,genus,family,determiner.y
264,Hesperia_pahaska,PL,81012,312,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,,EMEC_SI_PL_081012_312,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
265,Hesperia_pahaska,PL,81012,309,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_309,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
266,Hesperia_pahaska,PL,81312,271,skipper,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_271,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
267,Hesperia_pahaska,PL,81112,111,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_111,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
268,Hesperia_pahaska,PL,81112,115,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_115,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
269,Hesperia_pahaska,PL,81112,285,vanessa,,,thistle,Cirsium parryi,3,1,HLS,,,,EMEC_SI_PL_081112_285,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
270,Hesperia_pahaska,PL,80912,420,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_420,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
271,Hesperia_pahaska,PL,81312,270,skipper,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_270,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
272,Hesperia_pahaska,PL,81112,257,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_PL_081112_257,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
273,Hesperia_pahaska,PL,80912,366,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_366,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
274,Hesperia_pahaska,PL,80912,423,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_423,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
275,Hesperia_pahaska,PL,81012,306,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,,EMEC_SI_PL_081012_306,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
276,Hesperia_pahaska,PL,81112,114,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_114,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
277,Hesperia_pahaska,PL,81212,230,skipper,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,,EMEC_SI_PL_081212_230,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
278,Hesperia_pahaska,PL,80912,367,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_367,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio
279,Hyles_lineata,PL,81212,252,moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_252,Hyles lineata,Hyles,Sphingidae,L.Ponisio
280,Hyles_lineata,PL,81112,135,moth,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_135,Hyles lineata,Hyles,Sphingidae,L.Ponisio
281,Hyles_lineata,PL,81312,258,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,Specimen destroyed,EMEC_SI_PL_081312_258,Hyles lineata,Hyles,Sphingidae,L.Ponisio
282,Hyles_lineata,CH,82112,197,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,HLS,,,,EMEC_SI_CH_082112_197,Hyles lineata,Hyles,Sphingidae,L.Ponisio
283,Hyles_lineata,CH,82112,196,hawk moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_CH_082112_196,Hyles lineata,Hyles,Sphingidae,L.Ponisio
284,Hyles_lineata,PL,81012,1,moth,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,,EMEC_SI_PL_081012_1,Hyles lineata,Hyles,Sphingidae,L.Ponisio
285,Hyles_lineata,PL,81312,266,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,HLS,,,Specimen destroyed,EMEC_SI_PL_081312_266,Hyles lineata,Hyles,Sphingidae,L.Ponisio
286,Hyles_lineata,PL,81212,253,moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_253,Hyles lineata,Hyles,Sphingidae,L.Ponisio
287,Hyles_lineata,CH,82012,182B,hawk moth,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_CH_082012_182B,Hyles lineata,Hyles,Sphingidae,L.Ponisio
288,Hyles_lineata,PL,81312,260,hawk moth,Hyles lineata,,purple penstamen,Penstemon strictus,5,1,LCP,,,Specimen destroyed,EMEC_SI_PL_081312_260,Hyles lineata,Hyles,Sphingidae,L.Ponisio
289,Hyles_lineata,PL,81312,257,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,Specimen destroyed,EMEC_SI_PL_081312_257,Hyles lineata,Hyles,Sphingidae,L.Ponisio
290,Hyles_lineata,PL,80912,347,moth,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_347,Hyles lineata,Hyles,Sphingidae,L.Ponisio
291,Hyles_lineata,PL,81112,134,moth,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_134,Hyles lineata,Hyles,Sphingidae,L.Ponisio
292,Hyles_lineata,PL,81012,2,moth,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,,EMEC_SI_PL_081012_2,Hyles lineata,Hyles,Sphingidae,L.Ponisio
293,Hyles_lineata,CH,82112,190,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,,,,EMEC_SI_CH_082112_190,Hyles lineata,Hyles,Sphingidae,L.Ponisio
294,Hyles_lineata,PL,80912,348,moth,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_348,Hyles lineata,Hyles,Sphingidae,L.Ponisio
295,Hyles_lineata,CH,81812,7,hawk moth,,,spike mint,Monarda citriodora spp. Austromontana,1,1,LCP,,,,EMEC_SI_CH_081812_7,Hyles lineata,Hyles,Sphingidae,L.Ponisio
296,Hyles_lineata,PL,81212,254,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_254,Hyles lineata,Hyles,Sphingidae,L.Ponisio
297,Hyles_lineata,PL,81212,255,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_255,Hyles lineata,Hyles,Sphingidae,L.Ponisio
298,Hyles_lineata,PL,80912,342,moth,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_342,Hyles lineata,Hyles,Sphingidae,L.Ponisio
299,Hyles_lineata,CH,82112,194,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,,,,EMEC_SI_CH_082112_194,Hyles lineata,Hyles,Sphingidae,L.Ponisio
300,Hyles_lineata,CH,82112,192,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,,,,EMEC_SI_CH_082112_192,Hyles lineata,Hyles,Sphingidae,L.Ponisio
301,Hyles_lineata,PL,80912,343,moth,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_343,Hyles lineata,Hyles,Sphingidae,L.Ponisio
302,Hyles_lineata,PL,81312,265,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,HLS,,,Specimen destroyed,EMEC_SI_PL_081312_265,Hyles lineata,Hyles,Sphingidae,L.Ponisio
303,Hyles_lineata,CH,82112,195,hawk moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_CH_082112_195,Hyles lineata,Hyles,Sphingidae,L.Ponisio
304,Hyles_lineata,CH,82112,193,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,,,,EMEC_SI_CH_082112_193,Hyles lineata,Hyles,Sphingidae,L.Ponisio
305,Hyles_lineata,CH,82112,191,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,,,,EMEC_SI_CH_082112_191,Hyles lineata,Hyles,Sphingidae,L.Ponisio
306,Hyles_lineata,PL,81212,256,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_256,Hyles lineata,Hyles,Sphingidae,L.Ponisio
307,Hyles_lineata,PL,80912,341,moth,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_341,Hyles lineata,Hyles,Sphingidae,L.Ponisio
308,Leptotes_marina,PL,81112,253,blue,,,big yellow aster,Hymenoxys hoopesii,3,1,LCP,,,,EMEC_SI_PL_081112_253,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio
309,Leptotes_marina,MM,80312,210,blue,,,erigeron,Erigeron formosissimus,4,1,LCP,,,,EMEC_SI_MM_080312_210,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio
310,Leptotes_marina,CH,82112,212,blue,,,scarlet bee blossum,Gaura coccinea,4,1,HLS,,,,EMEC_SI_CH_082112_212,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio
311,Leptotes_marina,PL,80912,415,blue,,,yarrow,Achillea millefolium,1,1,LCP,,,,EMEC_SI_PL_080912_415,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio
312,Leptotes_marina,CH,82012,201,blue,,,purple flower,Glandularia bipinnatifida,3,2,HLS,,,,EMEC_SI_CH_082012_201,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio
313,Libytheana_carinenta,PL,81312,274,dog face,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_274,Libytheana carinenta,Libytheana,Nymphalidae,L.Ponisio
314,Limenitis_bredowii,CH,82012,192,california sisters,,,giant white carrot 2,Psacalium decompositum,3,1,HLS,,,,EMEC_SI_CH_082012_192,Limenitis bredowii,Limenitis,Nymphalidae,L.Ponisio
315,Limenitis_bredowii,CH,82012,164,california sisters,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,,,,EMEC_SI_CH_082012_164,Limenitis bredowii,Limenitis,Nymphalidae,L.Ponisio
316,Limenitis_bredowii,CH,82012,163,california sisters,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,,,,EMEC_SI_CH_082012_163,Limenitis bredowii,Limenitis,Nymphalidae,L.Ponisio
317,Limenitis_bredowii,CH,82112,184,california sisters,,,giant white carrot 2,Psacalium decompositum,4,1,HLS,,,,EMEC_SI_CH_082112_184,Limenitis bredowii,Limenitis,Nymphalidae,L.Ponisio
318,Limenitis_bredowii,CH,81812,20,nymphalidae,,,giant white carrot 2,Psacalium decompositum,1,1,HLS,,,,EMEC_SI_CH_081812_20,Limenitis bredowii,Limenitis,Nymphalidae,L.Ponisio
319,Limenitis_bredowii,CH,82012,195,california sisters,,,giant white carrot 2,Psacalium decompositum,3,2,HLS,,,,EMEC_SI_CH_082012_195,Limenitis bredowii,Limenitis,Nymphalidae,L.Ponisio
320,Ministrymon_leda,SC,72012,330,blue,,,Erigeron subtrinervis,Erigeron subtrinervis,1,1,,,,,EMEC_SI_SC_072012_330,Ministrymon leda,Ministrymon,Lycaenidae,L.Ponisio
321,Nathalis_iole,JC,71512,14,small sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,,EMEC_SI_JC_071512_14,Nathalis iole,Nathalis,Pieridae,L.Ponisio
322,Nathalis_iole,JC,71612,7,sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,,EMEC_SI_JC_071612_7,Nathalis iole,Nathalis,Pieridae,L.Ponisio
323,Nathalis_iole,MM,80212,320,moth,,,oregano,Monardella odoratissima,3,2,HLS,,,,EMEC_SI_MM_080212_320,Nathalis iole,Nathalis,Pieridae,L.Ponisio
324,Nathalis_iole,SC,72812,107,sulfur,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,,,,EMEC_SI_SC_072812_107,Nathalis iole,Nathalis,Pieridae,L.Ponisio
325,Nathalis_iole,MM,80212,323,sulfur,,,yellow aster,Heterothece pumila,3,2,HLS,,,,EMEC_SI_MM_080212_323,Nathalis iole,Nathalis,Pieridae,L.Ponisio
326,Nathalis_iole,JC,71712,187,Sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,,,,EMEC_SI_JC_071712_187,Nathalis iole,Nathalis,Pieridae,L.Ponisio
327,Neophasia_menapia,SC,72012,326,white,Neophasia menapia,m,Goldenrod,Solidago multiradiata,1,1,LCP,,,,EMEC_SI_SC_072012_326,Neophasia menapia,Neophasia,Pieridae,L.Ponisio
328,Ochlodes_snowi,PL,81312,249,skipper,,,purple flower,Glandularia bipinnatifida,5,1,HLS,,,,EMEC_SI_PL_081312_249,Ochlodes snowi,Ochlodes,Hesperiidae,L.Ponisio
329,Ochlodes_snowi,PL,81212,248,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_248,Ochlodes snowi,Ochlodes,Hesperiidae,L.Ponisio
330,Papilio_multicaudata,PL,81112,251,tiger swallowtail,,,wall flower,Erysimum capitatum,3,1,LCP,,,,EMEC_SI_PL_081112_251,Papilio multicaudata,Papilio,Papilionidae,L.Ponisio
331,Papilio_polyxenes,PL,80912,352,swallowtail,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_352,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio
332,Papilio_polyxenes,PL,81212,276,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_276,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio
333,Papilio_polyxenes,PL,81112,271,swallowtail,,,thistle,Cirsium parryi,3,1,HLS,,,,EMEC_SI_PL_081112_271,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio
334,Papilio_polyxenes,PL,81212,280,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_280,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio
335,Papilio_polyxenes,CH,82212,88,swallowtail,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_CH_082212_88,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio
336,Phyciodes_tharos,PL,80912,414,checker spot,,,big yellow aster,Hymenoxys hoopesii,1,1,LCP,,,,EMEC_SI_PL_080912_414,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio
337,Phyciodes_tharos,PL,80912,387,checker spot,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,,,,EMEC_SI_PL_080912_387,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio
338,Phyciodes_tharos,PL,81012,339,checkerspot,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,,EMEC_SI_PL_081012_339,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio
339,Phyciodes_tharos,PL,81312,243,field crescent,,,big yellow aster,Hymenoxys hoopesii,5,1,HLS,,,,EMEC_SI_PL_081312_243,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio
340,Phyciodes_tharos,CH,82012,186,frittlry,,,yellow aster,Heliomeris multiflora var. nevadensis,3,1,LCP,,,,EMEC_SI_CH_082012_186,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio
341,Plebejus_acmon,SC,72012,329,blue,,,Potentilla hippiana,Potentilla hippiana,1,1,,,,,EMEC_SI_SC_072012_329,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio
342,Plebejus_acmon,SC,72012,328,blue,,,short senecio,Hymenoxys richardsonii,1,1,LCP,,,,EMEC_SI_SC_072012_328,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio
343,Plebejus_acmon,SC,72612,285,blue,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,,EMEC_SI_SC_072612_285,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio
344,Plebejus_acmon,SC,72712,270,blue,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,,EMEC_SI_SC_072712_270,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio
345,Plebejus_glandon,JC,71712,4,copper,Plebejus glandon,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,,,,EMEC_SI_JC_071712_4,Plebejus glandon,Plebejus,Lycaenidae,L.Ponisio
346,Poanes_zabulon_sp_taxiles,SC,72012,324,skipper,,,pea,Oxytropis lambertii,1,1,HLS,,,,EMEC_SI_SC_072012_324,Poanes zabulon sp. taxiles,Poanes,Hesperiidae,L.Ponisio
347,Polites_draco,JC,71612,143,skipper,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,,EMEC_SI_JC_071612_143,Polites draco,Polites,Hesperiidae,L.Ponisio
348,Polygonia_gracilis,MM,80212,337,polygonia,,,yellow brassica,Erysimum capitatum,3,1,HLS,,,,EMEC_SI_MM_080212_337,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
349,Polygonia_gracilis,MM,80212,336,polygonia,,,yellow brassica,Erysimum capitatum,3,2,HLS,,,,EMEC_SI_MM_080212_336,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
350,Polygonia_gracilis,CH,82012,166,polygonia,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,,,,EMEC_SI_CH_082012_166,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
351,Polygonia_gracilis,CH,82012,165,polygonia,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,,,,EMEC_SI_CH_082012_165,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
352,Polygonia_gracilis,MM,80412,247,polygonia,,,oregano,Monardella odoratissima,5,1,HLS,,,,EMEC_SI_MM_080412_247,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
353,Polygonia_gracilis,MM,80212,334,polygonia,,,yellow brassica,Erysimum capitatum,3,1,HLS,,,,EMEC_SI_MM_080212_334,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
354,Polygonia_gracilis,MM,80212,327,polygonia,,,oregano,Monardella odoratissima,3,1,HLS,,,,EMEC_SI_MM_080212_327,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
355,Polygonia_gracilis,MM,73112,122,polygonia,,,oregano,Monardella odoratissima,1,1,HLS,,,,EMEC_SI_MM_073112_122,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
356,Polygonia_gracilis,MM,80112,250,polygonia,,,oregano,Monardella odoratissima,2,1,LCP,,,,EMEC_SI_MM_080112_250,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
357,Polygonia_gracilis,MM,80212,328,polygonia,,,oregano,Monardella odoratissima,3,2,HLS,,,,EMEC_SI_MM_080212_328,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
358,Polygonia_gracilis,SC,72912,123,Poligonia,,,Potentilla hippiana,Potentilla hippiana,7,1,LCP,,,,EMEC_SI_SC_072912_123,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio
359,Pontia_protodice,JC,71412,26,pierid,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,,EMEC_SI_JC_071412_26,Pontia Protodice,Pontia,Pieridae,L.Ponisio
360,Pontia_protodice,JC,71512,7,white,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,,EMEC_SI_JC_071512_7,Pontia Protodice,Pontia,Pieridae,L.Ponisio
361,Pontia_protodice,JC,71612,153,white,Pontia protodice,f,Hymenopappus newberryi,Hymenopappus newberryi,5,1,LCP,,,,EMEC_SI_JC_071612_153,Pontia Protodice,Pontia,Pieridae,L.Ponisio
362,Pontia_protodice,JC,71512,8,white,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,,EMEC_SI_JC_071512_8,Pontia Protodice,Pontia,Pieridae,L.Ponisio
363,Pontia_protodice,JC,71212,130,pierid,,,Erigeron subtrinervis,Erigeron subtrinervis,2,1,HLS,,,,EMEC_SI_JC_071212_130,Pontia Protodice,Pontia,Pieridae,L.Ponisio
364,Pontia_protodice,CH,82112,202,checkerspot,,,beebalm,Monarda citriodora spp. austromontana,4,2,LCP,,,,EMEC_SI_CH_082112_202,Pontia Protodice,Pontia,Pieridae,L.Ponisio
365,Pontia_protodice,JC,71412,27,pierid,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,,EMEC_SI_JC_071412_27,Pontia Protodice,Pontia,Pieridae,L.Ponisio
366,Pontia_protodice,JC,71512,11,white,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,,EMEC_SI_JC_071512_11,Pontia Protodice,Pontia,Pieridae,L.Ponisio
367,Pontia_protodice,JC,71512,10,white,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,,EMEC_SI_JC_071512_10,Pontia Protodice,Pontia,Pieridae,L.Ponisio
368,Pontia_protodice,JC,71612,13,white,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,,EMEC_SI_JC_071612_13,Pontia Protodice,Pontia,Pieridae,L.Ponisio
369,Pyrgus_commonis,JC,71512,173,skipper,Pyrgus communis,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,,EMEC_SI_JC_071512_173,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
370,Pyrgus_commonis,SC,72612,286,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,,EMEC_SI_SC_072612_286,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
371,Pyrgus_commonis,PL,80912,359,skipper,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,,,,EMEC_SI_PL_080912_359,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
372,Pyrgus_commonis,JC,71512,119,skipper,Pyrgus communis,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,,EMEC_SI_JC_071512_119,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
373,Pyrgus_commonis,PL,81212,239,checkerspot,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_239,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
374,Pyrgus_commonis,CH,82012,196,skipper,,,cosmos,Cosmos parviflorus,3,2,LCP,,,,EMEC_SI_CH_082012_196,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
375,Pyrgus_commonis,PL,81212,236,checkerspot,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,,EMEC_SI_PL_081212_236,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
376,Pyrgus_commonis,PL,80912,419,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_419,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
377,Pyrgus_commonis,PL,81012,303,skipper,,,purple bog flower,Prunella vulgaris,2,1,LCP,,,,EMEC_SI_PL_081012_303,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio
378,Speyeria_atlantis,PL,81212,301,speyeria,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_301,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
379,Speyeria_atlantis,PL,81012,343,speyeria,,,purple thistle,Cirsium arizonicum var. arizonicum,2,1,HLS,,,,EMEC_SI_PL_081012_343,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
380,Speyeria_atlantis,PL,81012,340,speyeria,,,thistle,Cirsium parryi,2,1,HLS,,,,EMEC_SI_PL_081012_340,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
381,Speyeria_atlantis,PL,80912,376,speyeria,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_376,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
382,Speyeria_atlantis,PL,80912,377,speyeria,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_377,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
383,Speyeria_atlantis,PL,80912,404,speyeria,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_404,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
384,Speyeria_atlantis,SC,72612,282,speyeria,,,wall flower,Erysimum capitatum,4,1,LCP,,,,EMEC_SI_SC_072612_282,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
385,Speyeria_atlantis,SC,72612,284,speyeria,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,,EMEC_SI_SC_072612_284,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
386,Speyeria_atlantis,PL,80912,350,speyeria,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,,,,EMEC_SI_PL_080912_350,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
387,Speyeria_atlantis,JC,71712,1,speyeria,,,Hymenopappus newberryi,Hymenopappus newberryi,6,1,LCP,,,,EMEC_SI_JC_071712_1,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
388,Speyeria_atlantis,PL,80912,390,speyeria,,,thistle,Cirsium parryi,1,1,HLS,,,,EMEC_SI_PL_080912_390,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
389,Speyeria_atlantis,PL,81012,315,speyeria,,,thistle,Cirsium parryi,2,1,LCP,,,,EMEC_SI_PL_081012_315,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
390,Speyeria_atlantis,PL,80912,389,speyeria,,,thistle,Cirsium parryi,1,1,HLS,,,,EMEC_SI_PL_080912_389,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
391,Speyeria_atlantis,PL,81312,225,speyeria,,,thistle,Cirsium parryi,5,1,HLS,,,,EMEC_SI_PL_081312_225,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
392,Speyeria_atlantis,PL,81012,337,speyeria,,,wall flower,Erysimum capitatum,2,1,HLS,,,,EMEC_SI_PL_081012_337,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
393,Speyeria_atlantis,PL,81312,226,speyeria,,,thistle,Cirsium parryi,5,1,HLS,,,,EMEC_SI_PL_081312_226,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
394,Speyeria_atlantis,PL,81312,272,speyeria,,,thistle,Cirsium parryi,5,1,LCP,,,,EMEC_SI_PL_081312_272,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
395,Speyeria_atlantis,PL,80912,403,speyeria,,,wall flower,Erysimum capitatum,1,1,LCP,,,,EMEC_SI_PL_080912_403,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
396,Speyeria_atlantis,PL,80912,402,speyeria,,,wall flower,Erysimum capitatum,1,1,LCP,,,,EMEC_SI_PL_080912_402,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
