"","key","site","date","number","genID","genSp","sex","fieldPlantID","finalPlantID","samplingDay","sampingRound","collector","determiner.x","dateDetermined","notes","uniqueID","genus_species","genus","family","determiner.y"
"124","Euptoierta_claudia","PL","081312","287","frittelry","","","big yellow aster","Hymenoxys hoopesii",5,1,"LCP","","","","EMEC_SI_PL_081312_287","Euptoieta Claudia","Euptoieta","Nymphalidae","L.Ponisio"
"125","Eurema_nicippe","JC","071712","10","sulfur","Eurema nicippe ","f","Erigeron subtrinervis","Erigeron subtrinervis",6,1,"HLS","","","","EMEC_SI_JC_071712_10","Eurema nicippe","Eurema","Pieridae","L.Ponisio"
"126","Eurema_nicippe","JC","071212","131","pierid","Eurema nicippe ","m","Western wallflower","Erysimum capitatum",2,1,"HLS","","","","EMEC_SI_JC_071212_131","Eurema nicippe","Eurema","Pieridae","L.Ponisio"
"127","Eurema_nicippe","PL","081212","295","vanessa","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_PL_081212_295","Eurema nicippe","Eurema","Pieridae","L.Ponisio"
"128","Eurema_nicippe","PL","081312","275","sulfur","","","purple flower","Glandularia bipinnatifida",5,1,"LCP","","","","EMEC_SI_PL_081312_275","Eurema nicippe","Eurema","Pieridae","L.Ponisio"
"129","Hesperia_comma","PL","081012","301","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_301","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"130","Hesperia_comma","PL","081112","110","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_110","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"131","Hesperia_comma","PL","081112","270","skipper","","","purple thistle","Cirsium arizonicum var. arizonicum",3,1,"HLS","","","","EMEC_SI_PL_081112_270","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"132","Hesperia_comma","PL","081012","300","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_300","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"133","Hesperia_comma","PL","080912","364","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_364","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"134","Hesperia_comma","PL","081312","261","skipper","","","purple flower","Glandularia bipinnatifida",5,1,"HLS","","","","EMEC_SI_PL_081312_261","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"135","Hesperia_comma","PL","081112","256","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"LCP","","","","EMEC_SI_PL_081112_256","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"136","Hesperia_comma","PL","080912","362","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_362","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"137","Hesperia_comma","PL","081312","250","skipper","","","big yellow aster","Hymenoxys hoopesii",5,1,"HLS","","","","EMEC_SI_PL_081312_250","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"138","Hesperia_comma","PL","081012","297","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"LCP","","","","EMEC_SI_PL_081012_297","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"139","Hesperia_comma","PL","081212","251","skipper","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_PL_081212_251","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"140","Hesperia_comma","PL","081012","299","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_299","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"141","Hesperia_comma","PL","080912","375","skipper","","","thistle","Cirsium parryi",1,1,"LCP","","","","EMEC_SI_PL_080912_375","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"142","Hesperia_comma","PL","081112","108","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_108","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"143","Hesperia_comma","PL","081212","247","skipper","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_PL_081212_247","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"144","Hesperia_comma","PL","080912","386","skipper","","","big yellow aster","Hymenoxys hoopesii",1,1,"HLS","","","","EMEC_SI_PL_080912_386","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"145","Hesperia_comma","PL","081212","249","skipper","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_PL_081212_249","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"146","Hesperia_comma","PL","081112","112","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_112","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"147","Hesperia_comma","PL","081212","245","skipper","","","purple penstamen","Penstemon strictus",4,1,"LCP","","","","EMEC_SI_PL_081212_245","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"148","Hesperia_comma","PL","081012","298","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_298","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"149","Hesperia_comma","PL","080912","369","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_369","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"150","Hesperia_comma","PL","080912","357","skipper","","","thistle","Cirsium parryi",1,1,"HLS","","","","EMEC_SI_PL_080912_357","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"151","Hesperia_comma","PL","080912","417","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_417","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"152","Hesperia_comma","PL","081012","310","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_310","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"153","Hesperia_comma","PL","081012","296","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"LCP","","","","EMEC_SI_PL_081012_296","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"154","Hesperia_comma","PL","081212","231","skipper","","","purple penstamen","Penstemon strictus",4,1,"HLS","","","","EMEC_SI_PL_081212_231","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"155","Hesperia_comma","PL","081312","269","skipper","","","big yellow aster","Hymenoxys hoopesii",5,1,"LCP","","","","EMEC_SI_PL_081312_269","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"156","Hesperia_comma","PL","080912","361","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_361","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"157","Hesperia_comma","PL","080912","424","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_424","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"158","Hesperia_comma","PL","081012","313","skipper","","","big yellow aster","Hymenoxys hoopesii",2,1,"HLS","","","","EMEC_SI_PL_081012_313","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"159","Hesperia_comma","PL","081012","294","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"LCP","","","","EMEC_SI_PL_081012_294","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"160","Hesperia_comma","PL","080912","274","bee","","","little pink","Cerastium nutans",1,1,"LCP","","","","EMEC_SI_PL_080912_274","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"161","Hesperia_comma","PL","081012","295","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"LCP","","","","EMEC_SI_PL_081012_295","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"162","Hesperia_comma","PL","081112","109","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_109","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"163","Hesperia_comma","JC","071612","143","skipper","","","Erigeron subtrinervis","Erigeron subtrinervis",5,1,"LCP","","","","EMEC_SI_JC_071612_143","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"164","Hesperia_comma","PL","081212","229","skipper","","","big yellow aster","Hymenoxys hoopesii",4,1,"HLS","","","","EMEC_SI_PL_081212_229","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"165","Hesperia_comma","PL","081112","113","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_113","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"166","Hesperia_comma","PL","081112","130","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_130","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"167","Hesperia_comma","PL","080912","422","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_422","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"168","Hesperia_comma","PL","080912","418","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_418","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"169","Hesperia_comma","PL","080912","421","skipper","","","big yellow aster","Hymenoxys hoopesii",1,1,"HLS","","","","EMEC_SI_PL_080912_421","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"170","Hesperia_comma","PL","080912","416","skipper","","","big yellow aster","Hymenoxys hoopesii",1,1,"HLS","","","","EMEC_SI_PL_080912_416","Hesperia comma ","Hesperia","Hesperiidae","L.Ponisio"
"171","Hesperia_pahaska","PL","080912","426","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_426","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"172","Hesperia_pahaska","PL","081312","263","skipper","","","purple flower","Glandularia bipinnatifida",5,1,"HLS","","","","EMEC_SI_PL_081312_263","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"173","Hesperia_pahaska","PL","081112","254","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"LCP","","","","EMEC_SI_PL_081112_254","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"174","Hesperia_pahaska","PL","081212","237","skipper","","","white geranium","Geranium viscosissimum",4,1,"HLS","","","","EMEC_SI_PL_081212_237","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"175","Hesperia_pahaska","PL","080912","360","skipper","","","big yellow aster","Hymenoxys hoopesii",1,1,"HLS","","","","EMEC_SI_PL_080912_360","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"176","Hesperia_pahaska","PL","081212","238","skipper","","","purple flower","Glandularia bipinnatifida",4,1,"HLS","","","","EMEC_SI_PL_081212_238","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"177","Hesperia_pahaska","PL","081312","262","skipper","","","purple flower","Glandularia bipinnatifida",5,1,"HLS","","","","EMEC_SI_PL_081312_262","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"178","Hesperia_pahaska","PL","081012","312","skipper","","","big yellow aster","Hymenoxys hoopesii",2,1,"HLS","","","","EMEC_SI_PL_081012_312","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"179","Hesperia_pahaska","PL","081012","230","fly","","","white poof","Polygonum bistortoides",2,1,"HLS","","","","EMEC_SI_PL_081012_230","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"180","Hesperia_pahaska","PL","081212","250","skipper","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_PL_081212_250","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"181","Hesperia_pahaska","PL","080912","366","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_366","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"182","Hesperia_pahaska","PL","081112","131","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_131","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"183","Hesperia_pahaska","PL","081112","253","blue","","","big yellow aster","Hymenoxys hoopesii",3,1,"LCP","","","","EMEC_SI_PL_081112_253","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"184","Hesperia_pahaska","PL","081112","133","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_133","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"185","Hesperia_pahaska","PL","081112","132","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_132","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"186","Hesperia_pahaska","PL","081012","304","skipper","","","big yellow aster","Hymenoxys hoopesii",2,1,"LCP","","","","EMEC_SI_PL_081012_304","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"187","Hesperia_pahaska","PL","081312","247","skipper","","","purple thistle","Cirsium arizonicum var. arizonicum",5,1,"HLS","","","","EMEC_SI_PL_081312_247","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"188","Hesperia_pahaska","PL","081012","309","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_309","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"189","Hesperia_pahaska","PL","080912","363","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_363","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"190","Hesperia_pahaska","PL","081312","245","skipper","","","yellow pond flower","Hypericum scouleri",5,1,"HLS","","","","EMEC_SI_PL_081312_245","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"191","Hesperia_pahaska","PL","081112","111","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_111","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"192","Hesperia_pahaska","PL","081012","306","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"LCP","","","","EMEC_SI_PL_081012_306","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"193","Hesperia_pahaska","PL","080912","367","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_367","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"194","Hesperia_pahaska","PL","081012","314","skipper","","","big yellow aster","Hymenoxys hoopesii",2,1,"HLS","","","","EMEC_SI_PL_081012_314","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"195","Hesperia_pahaska","PL","080912","423","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_423","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"196","Hesperia_pahaska","PL","081012","311","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_311","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"197","Hesperia_pahaska","PL","080912","425","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_425","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"198","Hesperia_pahaska","PL","080912","420","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_420","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"199","Hesperia_pahaska","PL","081312","271","skipper","","","purple flower","Glandularia bipinnatifida",5,1,"LCP","","","","EMEC_SI_PL_081312_271","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"200","Hesperia_pahaska","PL","081112","115","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_115","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"201","Hesperia_pahaska","PL","081112","285","vanessa","","","thistle","Cirsium parryi",3,1,"HLS","","","","EMEC_SI_PL_081112_285","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"202","Hesperia_pahaska","PL","081012","302","skipper","","","purple flower","Glandularia bipinnatifida",2,1,"HLS","","","","EMEC_SI_PL_081012_302","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"203","Hesperia_pahaska","PL","080912","393","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_393","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"204","Hesperia_pahaska","PL","080912","365","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_365","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"205","Hesperia_pahaska","PL","080912","368","skipper","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_368","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"206","Hesperia_pahaska","PL","081112","114","skipper","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_114","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"207","Hesperia_pahaska","PL","081212","232","skipper","","","purple penstamen","Penstemon strictus",4,1,"HLS","","","","EMEC_SI_PL_081212_232","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"208","Hesperia_pahaska","PL","081312","270","skipper","","","purple flower","Glandularia bipinnatifida",5,1,"LCP","","","","EMEC_SI_PL_081312_270","Hesperia pahaska","Hesperia","Hesperiidae","L.Ponisio"
"209","Hyles_lineata","PL","081112","135","moth","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_135","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"210","Hyles_lineata","CH","082112","195","hawk moth","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_CH_082112_195","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"211","Hyles_lineata","PL","081212","256","moth","","","purple flower","Glandularia bipinnatifida",4,1,"HLS","","","","EMEC_SI_PL_081212_256","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"212","Hyles_lineata","PL","081312","265","hawk moth","Hyles lineata","","purple flower","Glandularia bipinnatifida",5,1,"HLS","","","Specimen destroyed","EMEC_SI_PL_081312_265","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"213","Hyles_lineata","CH","082012","182","frittlry","","","purple flower","Glandularia bipinnatifida",3,1,"LCP","","","","EMEC_SI_CH_082012_182","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"214","Hyles_lineata","PL","081012","1","moth","","","purple flower","Glandularia bipinnatifida",2,1,"LCP","","","","EMEC_SI_PL_081012_1","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"215","Hyles_lineata","PL","081112","134","moth","","","purple flower","Glandularia bipinnatifida",3,1,"HLS","","","","EMEC_SI_PL_081112_134","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"216","Hyles_lineata","PL","081312","258","hawk moth","Hyles lineata","","purple flower","Glandularia bipinnatifida",5,1,"LCP","","","Specimen destroyed","EMEC_SI_PL_081312_258","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"217","Hyles_lineata","PL","081312","260","hawk moth","Hyles lineata","","purple penstamen","Penstemon strictus",5,1,"LCP","","","Specimen destroyed","EMEC_SI_PL_081312_260","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"218","Hyles_lineata","PL","080912","341","moth","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_341","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"219","Hyles_lineata","PL","081012","2","moth","","","purple flower","Glandularia bipinnatifida",2,1,"LCP","","","","EMEC_SI_PL_081012_2","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"220","Hyles_lineata","PL","080912","347","moth","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_347","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"221","Hyles_lineata","PL","081312","266","hawk moth","Hyles lineata","","purple flower","Glandularia bipinnatifida",5,1,"HLS","","","Specimen destroyed","EMEC_SI_PL_081312_266","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"222","Hyles_lineata","PL","081212","254","moth","","","purple flower","Glandularia bipinnatifida",4,1,"HLS","","","","EMEC_SI_PL_081212_254","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"223","Hyles_lineata","PL","081312","257","hawk moth","Hyles lineata","","purple flower","Glandularia bipinnatifida",5,1,"LCP","","","Specimen destroyed","EMEC_SI_PL_081312_257","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"224","Hyles_lineata","PL","081212","252","moth","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_PL_081212_252","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"225","Hyles_lineata","CH","082112","197","hawk moth","","","purple flower","Glandularia bipinnatifida",4,2,"HLS","","","","EMEC_SI_CH_082112_197","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"226","Hyles_lineata","CH","082112","196","hawk moth","","","purple flower","Glandularia bipinnatifida",4,1,"HLS","","","","EMEC_SI_CH_082112_196","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"227","Hyles_lineata","CH","082112","191","hawk moth","","","purple flower","Glandularia bipinnatifida",4,2,"LCP","","","","EMEC_SI_CH_082112_191","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"228","Hyles_lineata","PL","081212","255","moth","","","purple flower","Glandularia bipinnatifida",4,1,"HLS","","","","EMEC_SI_PL_081212_255","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"229","Hyles_lineata","CH","081812","7","hawk moth","","","spike mint","Monarda citriodora spp. Austromontana",1,1,"LCP","","","","EMEC_SI_CH_081812_7","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"230","Hyles_lineata","PL","081212","253","moth","","","purple flower","Glandularia bipinnatifida",4,1,"LCP","","","","EMEC_SI_PL_081212_253","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"231","Hyles_lineata","PL","080912","342","moth","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_342","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"232","Hyles_lineata","CH","082112","193","hawk moth","","","purple flower","Glandularia bipinnatifida",4,2,"LCP","","","","EMEC_SI_CH_082112_193","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"233","Hyles_lineata","CH","082112","194","hawk moth","","","purple flower","Glandularia bipinnatifida",4,2,"LCP","","","","EMEC_SI_CH_082112_194","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"234","Hyles_lineata","PL","080912","343","moth","","","purple flower","Glandularia bipinnatifida",1,1,"LCP","","","","EMEC_SI_PL_080912_343","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"235","Hyles_lineata","PL","080912","348","moth","","","purple flower","Glandularia bipinnatifida",1,1,"HLS","","","","EMEC_SI_PL_080912_348","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"236","Hyles_lineata","CH","082112","192","hawk moth","","","purple flower","Glandularia bipinnatifida",4,2,"LCP","","","","EMEC_SI_CH_082112_192","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"237","Hyles_lineata","CH","082112","190","hawk moth","","","purple flower","Glandularia bipinnatifida",4,2,"LCP","","","","EMEC_SI_CH_082112_190","Hyles lineata","Hyles","Sphingidae","L.Ponisio"
"238","Leptotes_marina","PL","080912","415","blue","","","yarrow","Achillea millefolium",1,1,"LCP","","","","EMEC_SI_PL_080912_415","Leptotes marina ","Leptotes","Lycaenidae","L.Ponisio"
"239","Leptotes_marina","CH","082112","212","blue","","","scarlet bee blossum","Gaura coccinea",4,1,"HLS","","","","EMEC_SI_CH_082112_212","Leptotes marina ","Leptotes","Lycaenidae","L.Ponisio"
"240","Leptotes_marina","MM","080312","210","blue","","","erigeron","Erigeron formosissimus",4,1,"LCP","","","","EMEC_SI_MM_080312_210","Leptotes marina ","Leptotes","Lycaenidae","L.Ponisio"
"241","Leptotes_marina","CH","082012","201","blue","","","purple flower","Glandularia bipinnatifida",3,2,"HLS","","","","EMEC_SI_CH_082012_201","Leptotes marina ","Leptotes","Lycaenidae","L.Ponisio"
"242","Libytheana_carinenta","PL","081312","274","dog face","","","purple flower","Glandularia bipinnatifida",5,1,"LCP","","","","EMEC_SI_PL_081312_274","Libytheana carinenta","Libytheana","Nymphalidae","L.Ponisio"
"243","Limenitis_bredowii","CH","082012","192","california sisters","","","giant white carrot 2","Psacalium decompositum",3,1,"HLS","","","","EMEC_SI_CH_082012_192","Limenitis bredowii ","Limenitis","Nymphalidae","L.Ponisio"
"244","Limenitis_bredowii","CH","082012","163","california sisters","","","giant white carrot 2","Psacalium decompositum",3,1,"LCP","","","","EMEC_SI_CH_082012_163","Limenitis bredowii ","Limenitis","Nymphalidae","L.Ponisio"
"245","Limenitis_bredowii","CH","081812","20","nymphalidae","","","giant white carrot 2","Psacalium decompositum",1,1,"HLS","","","","EMEC_SI_CH_081812_20","Limenitis bredowii ","Limenitis","Nymphalidae","L.Ponisio"
"246","Limenitis_bredowii","CH","082012","164","california sisters","","","giant white carrot 2","Psacalium decompositum",3,1,"LCP","","","","EMEC_SI_CH_082012_164","Limenitis bredowii ","Limenitis","Nymphalidae","L.Ponisio"
"247","Limenitis_bredowii","CH","082012","195","california sisters","","","giant white carrot 2","Psacalium decompositum",3,2,"HLS","","","","EMEC_SI_CH_082012_195","Limenitis bredowii ","Limenitis","Nymphalidae","L.Ponisio"
"248","Limenitis_bredowii","CH","082112","184","california sisters","","","giant white carrot 2","Psacalium decompositum",4,1,"HLS","","","","EMEC_SI_CH_082112_184","Limenitis bredowii ","Limenitis","Nymphalidae","L.Ponisio"
"249","Ministrymon_leda","SC","072012","330","blue","","","Erigeron subtrinervis","Erigeron subtrinervis",1,1,"","","","","EMEC_SI_SC_072012_330","Ministrymon leda","Ministrymon","Lycaenidae","L.Ponisio"
"250","Nathalis_iole","JC","071512","14","small sulfur","Nathalis iole","","Erigeron subtrinervis","Erigeron subtrinervis",4,1,"LCP","","","","EMEC_SI_JC_071512_14","Nathalis iole","Nathalis","Pieridae","L.Ponisio"
"251","Nathalis_iole","MM","080212","323","sulfur","","","yellow aster","Heterothece pumila",3,2,"HLS","","","","EMEC_SI_MM_080212_323","Nathalis iole","Nathalis","Pieridae","L.Ponisio"
"252","Nathalis_iole","MM","080212","320","moth","","","oregano","Monardella odoratissima",3,2,"HLS","","","","EMEC_SI_MM_080212_320","Nathalis iole","Nathalis","Pieridae","L.Ponisio"
"253","Nathalis_iole","JC","071612","7","sulfur","Nathalis iole","","Erigeron subtrinervis","Erigeron subtrinervis",5,1,"HLS","","","","EMEC_SI_JC_071612_7","Nathalis iole","Nathalis","Pieridae","L.Ponisio"
"254","Nathalis_iole","SC","072812","107","sulfur","","","Erigeron subtrinervis","Erigeron subtrinervis",6,1,"LCP","","","","EMEC_SI_SC_072812_107","Nathalis iole","Nathalis","Pieridae","L.Ponisio"
