,key,site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,uniqueID,genus_species,genus,family,determiner.y,lat,long,state,country,county
199,Hyles_lineata,PL,80912,342,moth,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_342,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
200,Hyles_lineata,PL,80912,347,moth,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_347,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
201,Hyles_lineata,CH,81812,7,hawk moth,,,spike mint,Monarda citriodora spp. Austromontana,1,1,LCP,EMEC_SI_CH_081812_7,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
202,Hyles_lineata,PL,81112,134,moth,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_134,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
203,Hyles_lineata,PL,80912,343,moth,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_343,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
204,Hyles_lineata,PL,81312,266,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_266,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
205,Hyles_lineata,PL,81312,265,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_265,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
206,Hyles_lineata,PL,81212,252,moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_252,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
207,Hyles_lineata,PL,81212,254,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_PL_081212_254,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
208,Hyles_lineata,PL,80912,341,moth,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_341,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
209,Hyles_lineata,CH,82112,194,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,EMEC_SI_CH_082112_194,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
210,Hyles_lineata,CH,82112,193,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,EMEC_SI_CH_082112_193,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
211,Hyles_lineata,PL,81312,257,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_257,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
212,Hyles_lineata,PL,81212,256,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_PL_081212_256,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
213,Hyles_lineata,PL,81312,260,hawk moth,Hyles lineata,,purple penstamen,Penstemon strictus,5,1,LCP,EMEC_SI_PL_081312_260,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
214,Hyles_lineata,CH,82112,197,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,HLS,EMEC_SI_CH_082112_197,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
215,Hyles_lineata,PL,81212,255,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_PL_081212_255,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
216,Hyles_lineata,CH,82012,182,frittlry,,,purple flower,Glandularia bipinnatifida,3,1,LCP,EMEC_SI_CH_082012_182,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
217,Hyles_lineata,CH,82112,192,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,EMEC_SI_CH_082112_192,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
218,Hyles_lineata,PL,81012,2,moth,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_2,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
219,Hyles_lineata,PL,81212,253,moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_253,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
220,Hyles_lineata,CH,82112,191,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,EMEC_SI_CH_082112_191,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
221,Hyles_lineata,CH,82112,195,hawk moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_CH_082112_195,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
222,Hyles_lineata,PL,81012,1,moth,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_1,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
223,Hyles_lineata,CH,82112,196,hawk moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_CH_082112_196,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
224,Hyles_lineata,PL,81312,258,hawk moth,Hyles lineata,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_258,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
225,Hyles_lineata,PL,80912,348,moth,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_348,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
226,Hyles_lineata,PL,81112,135,moth,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_135,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
227,Leptotes_marina,PL,80912,415,blue,,,yarrow,Achillea millefolium,1,1,LCP,EMEC_SI_PL_080912_415,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
228,Leptotes_marina,CH,82112,212,blue,,,scarlet bee blossum,Gaura coccinea,4,1,HLS,EMEC_SI_CH_082112_212,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
229,Leptotes_marina,CH,82012,201,blue,,,purple flower,Glandularia bipinnatifida,3,2,HLS,EMEC_SI_CH_082012_201,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
230,Leptotes_marina,MM,80312,210,blue,,,erigeron,Erigeron formosissimus,4,1,LCP,EMEC_SI_MM_080312_210,Leptotes marina ,Leptotes,Lycaenidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
231,Libytheana_carinenta,PL,81312,274,dog face,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_274,Libytheana carinenta,Libytheana,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
232,Ministrymon_leda,SC,72012,330,blue,,,Erigeron subtrinervis,Erigeron subtrinervis,1,1,,EMEC_SI_SC_072012_330,Ministrymon leda,Ministrymon,Lycaenidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
233,Nathalis_iole,JC,71712,187,Sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,EMEC_SI_JC_071712_187,Nathalis iole,Nathalis,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
234,Nathalis_iole,JC,71612,7,sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,EMEC_SI_JC_071612_7,Nathalis iole,Nathalis,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
235,Nathalis_iole,MM,80212,320,moth,,,oregano,Monardella odoratissima,3,2,HLS,EMEC_SI_MM_080212_320,Nathalis iole,Nathalis,Pieridae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
236,Nathalis_iole,MM,80212,323,sulfur,,,yellow aster,Heterothece pumila,3,2,HLS,EMEC_SI_MM_080212_323,Nathalis iole,Nathalis,Pieridae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
237,Nathalis_iole,JC,71512,14,small sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,EMEC_SI_JC_071512_14,Nathalis iole,Nathalis,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
238,Nathalis_iole,SC,72812,107,sulfur,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,EMEC_SI_SC_072812_107,Nathalis iole,Nathalis,Pieridae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
239,Neophasia_menapia,SC,72012,326,white,Neophasia menapia,m,Goldenrod,Solidago multiradiata,1,1,LCP,EMEC_SI_SC_072012_326,Neophasia menapia,Neophasia,Pieridae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
240,Ochlodes_snowi,PL,81312,249,skipper,,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_249,Ochlodes snowi,Ochlodes,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
241,Ochlodes_snowi,PL,81212,248,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_248,Ochlodes snowi,Ochlodes,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
242,Papilio_multicaudata,PL,81112,251,tiger swallow tail,,,wall flower,Erysimum capitatum,3,1,LCP,EMEC_SI_PL_081112_251,Papilio multicaudata,Papilio,Papilionidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
243,Papilio_polyxenes,PL,81212,280,swallow tail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_PL_081212_280,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
244,Papilio_polyxenes,CH,82212,88,swallow tail,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_CH_082212_88,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
245,Papilio_polyxenes,PL,81212,276,swallow tail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_PL_081212_276,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
246,Papilio_polyxenes,PL,80912,352,swallowtail,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_352,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
247,Papilio_polyxenes,PL,81112,271,swallow tail,,,thistle,Cirsium parryi,3,1,HLS,EMEC_SI_PL_081112_271,Papilio polyxenes,Papilio,Papilionidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
248,Phyciodes_tharos,PL,80912,414,checker spot,,,big yellow aster,Hymenoxys hoopesii,1,1,LCP,EMEC_SI_PL_080912_414,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
249,Phyciodes_tharos,PL,81012,339,checkerspot,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,EMEC_SI_PL_081012_339,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
250,Phyciodes_tharos,CH,82012,186,frittlry,,,yellow aster,Heliomeris multiflora var. nevadensis,3,1,LCP,EMEC_SI_CH_082012_186,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
251,Phyciodes_tharos,PL,80912,387,checker spot,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,EMEC_SI_PL_080912_387,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
252,Phyciodes_tharos,PL,81312,243,field crescent,,,big yellow aster,Hymenoxys hoopesii,5,1,HLS,EMEC_SI_PL_081312_243,Phyciodes tharos,Phyciodes,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
253,Plebejus_acmon,SC,72712,270,Blue,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,EMEC_SI_SC_072712_270,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
254,Plebejus_acmon,SC,72012,329,blue,,,Potentilla hippiana,Potentilla hippiana,1,1,,EMEC_SI_SC_072012_329,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
255,Plebejus_acmon,SC,72012,328,blue,,,short senecio,Hymenoxys richardsonii,1,1,LCP,EMEC_SI_SC_072012_328,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
256,Plebejus_acmon,SC,72612,285,Blue,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,EMEC_SI_SC_072612_285,Plebejus acmon,Plebejus,Lycaenidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
257,Plebejus_glandon,JC,71712,4,copper,Plebejus glandon,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,EMEC_SI_JC_071712_4,Plebejus glandon,Plebejus,Lycaenidae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
258,Poanes_zabulon_sp_taxiles,SC,72012,324,skipper,,,pea,Oxytropis lambertii,1,1,HLS,EMEC_SI_SC_072012_324,Poanes zabulon sp. taxiles,Poanes,Hesperiidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
259,Polygonia_gracilis,MM,80212,336,polygonia,,,yellow brassica,Erysimum capitatum,3,2,HLS,EMEC_SI_MM_080212_336,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
260,Polygonia_gracilis,MM,80412,247,polygonia,,,oregano,Monardella odoratissima,5,1,HLS,EMEC_SI_MM_080412_247,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
261,Polygonia_gracilis,MM,80212,337,polygonia,,,yellow brassica,Erysimum capitatum,3,1,HLS,EMEC_SI_MM_080212_337,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
262,Polygonia_gracilis,MM,80212,328,polygonia,,,oregano,Monardella odoratissima,3,2,HLS,EMEC_SI_MM_080212_328,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
263,Polygonia_gracilis,MM,80212,327,polygonia,,,oregano,Monardella odoratissima,3,1,HLS,EMEC_SI_MM_080212_327,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
264,Polygonia_gracilis,CH,82012,165,polygonia,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,EMEC_SI_CH_082012_165,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
265,Polygonia_gracilis,MM,80112,250,polygonia,,,oregano,Monardella odoratissima,2,1,LCP,EMEC_SI_MM_080112_250,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
266,Polygonia_gracilis,SC,72912,123,Poligonia,,,Potentilla hippiana,Potentilla hippiana,7,1,LCP,EMEC_SI_SC_072912_123,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
267,Polygonia_gracilis,MM,80212,334,polygonia,,,yellow brassica,Erysimum capitatum,3,1,HLS,EMEC_SI_MM_080212_334,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
268,Polygonia_gracilis,CH,82012,166,polygonia,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,EMEC_SI_CH_082012_166,Polygonia gracilis,Polygonia,Nymphalidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
269,Pontia_protodice,CH,82112,202,checkerspot,,,beebalm,Monarda citriodora spp. austromontana,4,2,LCP,EMEC_SI_CH_082112_202,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
270,Pontia_protodice,JC,71612,153,white,Pontia protodice,f,Hymenopappus newberryi,Hymenopappus newberryi,5,1,LCP,EMEC_SI_JC_071612_153,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
271,Pontia_protodice,JC,71412,26,pierid,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,EMEC_SI_JC_071412_26,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
272,Pontia_protodice,JC,71412,27,pierid,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,EMEC_SI_JC_071412_27,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
273,Pontia_protodice,JC,71512,11,white,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,EMEC_SI_JC_071512_11,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
274,Pontia_protodice,JC,71512,7,white,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,EMEC_SI_JC_071512_7,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
275,Pontia_protodice,JC,71612,13,white,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,EMEC_SI_JC_071612_13,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
276,Pontia_protodice,JC,71212,130,pierid,,,Erigeron subtrinervis,Erigeron subtrinervis,2,1,HLS,EMEC_SI_JC_071212_130,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
277,Pontia_protodice,JC,71512,8,white,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,EMEC_SI_JC_071512_8,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
278,Pontia_protodice,JC,71512,10,white,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,EMEC_SI_JC_071512_10,Pontia Protodice,Pontia,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
279,Pyrgus_commonis,JC,71512,119,Skipper,Pyrgus communis,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,EMEC_SI_JC_071512_119,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
280,Pyrgus_commonis,JC,71512,173,Skipper,Pyrgus communis,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,EMEC_SI_JC_071512_173,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
281,Pyrgus_commonis,PL,80912,359,skipper,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,EMEC_SI_PL_080912_359,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
282,Pyrgus_commonis,PL,81212,236,checkerspot,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,EMEC_SI_PL_081212_236,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
283,Pyrgus_commonis,SC,72612,286,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,EMEC_SI_SC_072612_286,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 35Á12'22.86""N","106Á26'36.15""W",New Mexico,USA,Bernalillo
284,Pyrgus_commonis,CH,82012,196,skipper,,,cosmos,Cosmos parviflorus,3,2,LCP,EMEC_SI_CH_082012_196,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
285,Pyrgus_commonis,PL,81212,239,checkerspot,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_239,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
286,Pyrgus_commonis,PL,80912,419,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_419,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
287,Pyrgus_commonis,PL,81012,303,skipper,,,purple bog flower,Prunella vulgaris,2,1,LCP,EMEC_SI_PL_081012_303,Pyrgus commonis,Pyrgus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
288,Speyeria_mormonia,JC,71712,2,Speyeria,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,EMEC_SI_JC_071712_2,Speyeria mormonia ,Speyeria,Nymphalidae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
289,Strymon_melinus,MM,73112,126,hairstreak,,,oregano,Monardella odoratissima,1,1,HLS,EMEC_SI_MM_073112_126, Strymon melinus, Strymon,Lycaenidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
290,Strymon_melinus,JC,71712,7,blue,,,Senecio sp.,Senecio eremophilus,6,1,LCP,EMEC_SI_JC_071712_7, Strymon melinus, Strymon,Lycaenidae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
291,Strymon_melinus,PL,81212,302,hairstreak,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_302, Strymon melinus, Strymon,Lycaenidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
292,Strymon_melinus,JC,71712,186,Grey Hairstreak,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,EMEC_SI_JC_071712_186, Strymon melinus, Strymon,Lycaenidae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
293,Vanessa_atlanta,CH,82012,167,vanessa,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,EMEC_SI_CH_082012_167,Vanessa atlanta,Vanessa,Nymphalidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
294,Vanessa_cardui,PL,81312,292,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_292,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
295,Vanessa_cardui,PL,81112,284,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_284,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
296,Vanessa_cardui,PL,81312,239,speyeria,,,big yellow aster,Hymenoxys hoopesii,5,1,HLS,EMEC_SI_PL_081312_239,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
297,Vanessa_cardui,PL,81312,228,vanessa,,,thistle,Cirsium parryi,5,1,HLS,EMEC_SI_PL_081312_228,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
298,Vanessa_cardui,MM,73112,123,vanessa,,,yellow brassica,Erysimum capitatum,1,1,HLS,EMEC_SI_MM_073112_123,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
299,Vanessa_cardui,CH,81812,21,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_CH_081812_21,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
